# x	y	u	g	r	i	z
193	0	-0.0656	0.0322	0.0576	0.0493	0.3477
194	0	0.0294	-0.0016	0.0731	-0.0170	-0.2695
195	0	0.0484	0.0134	0.0056	0.0626	0.2656
196	0	0.0579	0.0172	0.0420	-0.0038	0.1831
197	0	-0.0845	-0.0016	-0.0204	0.0161	-0.1460
198	0	0.0389	0.0021	0.0264	0.0559	-0.0638
199	0	-0.0276	-0.0167	0.0212	0.0294	-0.0226
200	0	-0.0181	0.0096	-0.0048	0.0493	0.0185
201	0	-0.0181	0.0247	-0.0204	0.0625	0.1421
202	0	0.1053	0.0134	-0.0100	0.0360	0.0185
203	0	-0.0370	0.0209	0.0004	0.0161	0.2244
204	0	0.0769	0.0247	-0.0048	0.1156	0.2656
205	0	-0.0181	-0.0092	-0.0204	0.0228	0.3477
206	0	0.0389	-0.0016	-0.0152	0.1090	0.0597
207	0	-0.0750	0.0021	0.0264	0.0360	-0.0226
208	0	-0.1224	0.0134	0.0264	0.0692	0.0185
209	0	0.0199	0.0021	0.0160	0.0294	0.2656
210	0	0.0579	0.0096	0.0160	0.0493	-0.0226
211	0	-0.0465	-0.0129	0.0056	0.0294	0.1418
212	0	0.0863	0.0359	0.0212	0.0427	0.3066
213	0	0.0294	-0.0054	0.0108	-0.0436	-0.0226
214	0	-0.0086	0.0247	-0.0360	0.0493	0.1418
215	0	0.0579	0.0096	-0.0152	0.0493	0.2241
216	0	-0.0086	-0.0167	0.0211	0.0028	-0.3516
217	0	0.0199	0.0059	0.0056	0.0625	0.1418
218	0	0.0579	0.0284	0.0524	0.0890	0.1418
219	0	0.0199	0.0021	-0.0152	0.0890	-0.2283
220	0	0.0104	0.0096	0.0419	0.1289	-0.1460
221	0	0.0009	0.0247	0.0264	0.1156	-0.1049
222	0	-0.0275	0.0209	0.0160	0.0294	-0.0226
223	0	-0.0275	-0.0017	0.0471	0.0426	-0.2695
224	0	-0.0180	-0.0017	0.0524	0.1222	0.0185
225	0	0.0294	0.0059	0.0472	0.0028	-0.0226
226	0	0.0863	-0.0017	0.0419	-0.0038	0.3066
227	0	0.0389	0.0134	0.0316	0.1023	0.3477
228	0	0.0674	-0.0129	0.0471	-0.0370	-0.0226
229	0	0.0579	0.0096	0.0160	0.0028	-0.2695
230	0	-0.0086	0.0134	0.0524	0.1222	-0.0637
231	0	0.0009	-0.0204	0.1044	0.0293	-0.2283
232	0	-0.0086	0.0322	0.1199	0.0094	-0.1460
233	0	-0.0086	-0.0017	0.0835	0.0359	0.0596
234	0	-0.0465	-0.0054	0.1406	0.0758	-0.0226
235	0	0.0578	0.0134	0.0576	0.0757	-0.1049
236	0	-0.0180	0.0058	0.1511	0.0293	0.0185
237	0	0.0294	0.0134	0.1095	0.1089	0.5527
238	0	-0.0180	0.0284	0.1044	0.1222	0.2651
239	0	-0.0370	0.0171	0.1926	0.1287	0.3887
240	0	0.0009	0.0209	0.1667	0.1222	0.0186
241	0	-0.0275	0.0209	0.1719	0.1553	0.4712
242	0	0.0578	0.0134	0.1616	0.1355	0.1831
243	0	-0.0085	0.0246	0.1562	0.1951	0.1008
244	0	-0.0560	0.0359	0.1719	0.0824	0.4297
245	0	0.0294	0.0096	0.1250	0.2085	-0.0226
246	0	-0.0180	0.0509	0.1875	0.2019	0.0597
247	0	-0.0275	0.0246	0.1875	0.1619	-0.1460
248	0	0.0009	0.0321	0.1824	0.1819	0.4297
249	0	0.0389	0.0058	0.1250	0.1089	-0.0226
0	1	-0.0087	0.0210	0.0161	0.0496	0.1008
1	1	-0.0562	0.0323	-0.0150	0.0296	-0.0640
2	1	0.0008	0.0098	0.0161	0.0097	-0.1875
3	1	0.0008	0.0210	0.0109	-0.0102	0.2244
4	1	0.0293	0.0173	0.0109	0.0097	-0.1462
5	1	0.0483	-0.0015	0.0213	0.0562	0.0185
6	1	-0.0182	-0.0128	0.0109	0.0296	-0.1050
7	1	0.0103	0.0060	0.0213	0.0031	-0.1873
8	1	0.0483	0.0173	0.0057	-0.0102	0.0596
9	1	-0.0277	0.0210	-0.0047	0.0429	0.1008
10	1	0.0389	-0.0165	0.0005	-0.0035	-0.0227
11	1	-0.0182	0.0135	0.0421	0.0894	0.1007
12	1	-0.0277	-0.0053	-0.0358	0.0097	0.1831
13	1	0.0293	-0.0015	0.0213	-0.0765	0.0185
14	1	-0.0277	-0.0128	0.0576	-0.0301	0.0596
15	1	-0.0467	0.0210	0.0109	0.0164	0.2651
16	1	-0.0087	0.0022	-0.0098	-0.0102	-0.0226
17	1	0.0389	0.0285	0.0265	0.0629	-0.2695
18	1	0.0103	0.0285	0.0109	0.0496	-0.3926
19	1	0.1055	0.0060	0.0265	0.0230	0.2651
20	1	0.0008	-0.0015	0.0109	0.0296	0.1418
21	1	-0.0182	0.0135	-0.0098	0.0097	-0.0226
22	1	0.0579	0.0247	-0.0150	0.0429	0.1418
23	1	-0.0372	-0.0090	0.0265	0.1027	0.0596
24	1	-0.0087	-0.0165	0.0265	0.0031	-0.0637
25	1	-0.0372	-0.0015	0.0265	-0.0499	-0.1870
26	1	-0.0182	-0.0090	0.0109	0.0496	0.1829
27	1	-0.0942	0.0285	0.0265	0.0627	0.0596
28	1	0.0199	-0.0090	0.0421	0.0429	-0.0226
29	1	0.0389	0.0135	0.0057	0.0429	-0.0637
30	1	-0.0562	0.0060	0.0109	0.0562	-0.2280
31	1	0.0199	-0.0053	0.0265	0.0429	0.2239
32	1	-0.0182	0.0285	-0.0098	0.0894	-0.2280
33	1	0.0579	0.0210	0.0057	-0.0035	-0.1047
34	1	-0.0467	0.0510	-0.0098	-0.0566	-0.1047
35	1	0.0864	0.0060	-0.0046	0.0429	-0.1868
36	1	-0.0562	0.0210	0.0472	0.0959	-0.4331
37	1	-0.0752	0.0135	0.0369	0.0562	0.1829
38	1	0.0199	-0.0053	0.0627	0.0562	0.2239
39	1	0.0199	0.0322	0.0472	0.0098	-0.0636
40	1	0.0104	0.0098	-0.0254	0.0695	0.1007
41	1	0.0864	0.0172	0.0317	0.0562	0.2651
42	1	0.0294	0.0172	0.0213	0.1027	0.0186
43	1	0.0674	0.0397	0.0161	0.0562	-0.2278
44	1	0.0389	-0.0053	0.0161	0.0031	0.3472
45	1	-0.0657	0.0060	0.0576	0.0894	-0.2278
46	1	0.0484	0.0098	0.0680	0.0429	0.0596
47	1	0.0199	0.0135	0.0886	0.0496	0.5527
48	1	0.0199	0.0098	0.0731	0.0562	-0.0225
49	1	0.0389	0.0022	0.1094	0.0894	0.0596
50	1	-0.0181	0.0285	0.0627	0.0894	-0.0636
51	1	0.0674	0.0060	0.0886	0.0760	0.3472
52	1	-0.0276	0.0022	0.2234	0.1093	0.3062
53	1	-0.0181	0.0060	0.2493	0.1624	0.0186
54	1	0.0864	0.0098	0.3945	0.1755	0.3882
55	1	-0.0086	0.0435	0.2856	0.1956	-0.0636
56	1	-0.0466	0.0098	0.2493	0.1755	-0.0225
57	1	0.0199	-0.0053	0.1924	0.0828	0.0596
58	1	0.0769	-0.0203	0.1768	0.1093	-0.0225
59	1	0.0484	-0.0203	0.1509	0.1093	0.0596
60	1	0.0009	0.0247	0.1198	0.1224	-0.2278
61	1	-0.0657	0.0135	0.0680	0.0562	0.1007
62	1	0.0104	-0.0053	0.0524	0.0629	-0.1458
63	1	0.0104	0.0135	-0.0046	0.1025	-0.1046
64	1	0.0675	0.0210	0.0576	0.0629	0.1418
65	1	0.0199	-0.0053	0.0524	0.1489	0.1007
66	1	0.0864	0.0022	0.0524	0.0098	-0.0225
67	1	-0.0657	0.0435	0.0421	0.0363	0.2239
68	1	0.0769	0.0098	0.0265	0.1093	-0.0225
69	1	-0.0276	0.0172	0.0369	0.0562	0.0186
70	1	0.0959	0.0172	0.0524	0.0629	0.3472
71	1	0.0009	0.0247	0.0109	0.0429	0.2651
72	1	-0.0276	0.0060	0.0161	0.0760	0.1418
73	1	-0.0181	0.0322	0.0006	0.0429	0.3062
74	1	-0.1132	0.0172	0.0680	0.0629	0.0186
75	1	0.0485	0.0022	-0.0202	0.0098	0.3472
76	1	0.1150	0.0210	0.0006	0.0429	0.1008
77	1	-0.1227	-0.0090	-0.0254	0.0496	0.0597
78	1	-0.0466	0.0285	0.0161	0.0496	-0.3511
79	1	0.0199	0.0097	0.0109	0.0230	-0.0225
80	1	-0.0466	0.0135	0.0265	0.0098	0.2241
81	1	0.0104	0.0398	-0.0046	-0.0433	-0.0225
82	1	-0.0466	0.0060	0.0472	-0.0300	-0.1868
83	1	0.0294	-0.0128	0.0629	0.0627	-0.1047
84	1	0.0199	-0.0165	0.0421	0.0894	-0.4336
85	1	0.0104	0.0135	-0.0306	-0.0035	0.3887
86	1	0.0485	0.0360	0.0369	0.0164	-0.0225
87	1	-0.0562	0.0135	0.0213	0.0894	0.0186
88	1	0.0009	-0.0053	0.0057	0.0164	0.1008
89	1	0.0389	0.0210	0.0265	-0.0234	-0.2690
90	1	0.0389	0.0210	0.0369	0.0429	-0.2690
91	1	-0.0276	-0.0128	0.0369	0.0826	0.0186
92	1	-0.0276	0.0097	-0.0254	-0.0035	0.3066
93	1	-0.0562	0.0022	0.0421	-0.0367	0.1421
94	1	0.0009	-0.0015	0.0991	-0.0035	0.1421
95	1	-0.0562	-0.0241	0.0421	-0.0168	-0.0636
96	1	0.0389	0.0435	-0.0098	-0.0234	0.1421
97	1	-0.0371	0.0247	0.0109	-0.0367	-0.3926
98	1	0.0199	0.0172	0.0629	0.0296	0.0598
99	1	0.0389	0.0135	0.0472	0.0826	0.0598
100	1	0.0009	0.0285	0.0576	0.0031	-0.1870
101	1	0.0294	0.0285	0.0421	-0.0433	-0.2283
102	1	-0.0562	-0.0015	0.0109	-0.0632	0.2656
103	1	0.0389	0.0097	-0.0047	0.0164	0.1421
104	1	0.0865	0.0435	-0.0047	0.1025	0.2244
105	1	-0.0181	-0.0015	0.0317	-0.0168	-0.4751
106	1	0.0390	0.0247	0.0213	0.0097	-0.3105
107	1	0.0104	0.0022	0.0265	0.0627	-0.0636
108	1	-0.0086	0.0172	0.0057	0.0296	0.2656
109	1	-0.0276	0.0060	0.0369	-0.0035	0.1421
110	1	0.0009	0.0022	0.0213	-0.0102	0.1421
111	1	0.0294	0.0135	0.0057	0.0562	-0.0225
112	1	-0.0086	-0.0128	0.0213	-0.0301	-0.0225
113	1	0.0294	-0.0128	0.0109	0.0031	0.0186
114	1	0.0390	0.0022	0.0265	-0.0102	0.3066
115	1	0.0865	0.0022	-0.0151	0.0296	0.0186
116	1	-0.0086	0.0097	-0.0151	0.0495	0.2244
117	1	0.0009	0.0172	0.0265	0.0097	0.1010
118	1	-0.0276	0.0022	0.0161	-0.0168	0.0186
119	1	0.0104	0.0022	0.0161	0.0229	0.3887
120	1	0.0009	0.0398	0.0057	0.0229	-0.0225
121	1	-0.0181	0.0172	-0.0099	0.0495	0.0186
122	1	0.0200	0.0210	0.0109	0.0428	-0.0637
123	1	0.0200	-0.0053	0.0109	0.0495	0.2244
124	1	-0.0276	0.0135	0.0161	0.0561	-0.2283
125	1	0.0390	0.0398	0.0213	-0.0102	-0.1460
126	1	0.0294	0.0060	-0.0463	0.0296	-0.0637
127	1	-0.0086	0.0135	-0.0411	0.0031	0.0598
128	1	-0.0181	-0.0016	0.0576	-0.0500	-0.1460
129	1	-0.0657	-0.0166	0.0161	-0.0632	-0.0225
130	1	-0.0181	-0.0128	0.0057	0.0494	0.1010
131	1	0.0770	0.0022	0.0317	-0.0500	0.0186
132	1	0.0200	0.0247	0.0265	0.0229	0.4302
133	1	-0.0942	0.0285	0.0109	-0.0500	0.0598
134	1	-0.0086	0.0059	0.0421	0.0030	-0.1873
135	1	-0.0562	0.0022	0.0369	-0.0367	-0.0226
136	1	0.0485	0.0247	0.0213	0.1223	0.3066
137	1	0.0675	0.0172	0.0057	0.0296	0.1833
138	1	0.0294	0.0022	0.0057	-0.0169	-0.0226
139	1	0.0389	0.0398	0.0109	0.0362	0.1010
140	1	-0.0086	-0.0166	0.0057	0.0163	-0.1873
141	1	0.0580	0.0210	0.0213	0.0693	0.1010
142	1	0.0200	-0.0241	0.0109	-0.0102	-0.1460
143	1	-0.0276	-0.0053	0.0005	0.0295	0.2244
144	1	-0.0657	-0.0279	0.0369	-0.0235	-0.1460
145	1	-0.0086	-0.0129	0.0369	0.0693	-0.0226
146	1	0.0294	0.0097	0.0421	0.0693	0.1421
147	1	0.1436	0.0323	0.0212	0.0295	-0.1873
148	1	-0.0371	0.0285	0.0109	0.0428	-0.1460
149	1	-0.0086	-0.0016	0.0057	0.0362	0.0186
150	1	0.0199	0.0022	0.0369	-0.0103	-0.0637
151	1	-0.0276	0.0210	0.0369	0.0759	-0.0637
152	1	-0.0656	-0.0054	-0.0255	-0.0368	-0.2283
153	1	0.0009	-0.0166	0.0576	0.0494	0.1421
154	1	-0.0086	-0.0054	0.0421	0.0494	0.3066
155	1	0.0009	0.0134	-0.0307	0.0560	-0.0637
156	1	-0.0086	-0.0129	0.0108	0.0162	0.3481
157	1	0.0294	-0.0054	0.0265	0.0162	0.1421
158	1	-0.0181	0.0247	0.0316	0.0162	0.0598
159	1	0.0294	0.0097	0.0161	-0.0037	-0.0637
160	1	-0.0466	-0.0054	-0.0151	-0.0435	0.0186
161	1	0.0389	-0.0129	0.0056	-0.0302	0.0186
162	1	0.0104	0.0172	-0.0048	-0.0103	0.3066
163	1	0.0199	-0.0016	0.0212	0.0692	0.1833
164	1	-0.0371	-0.0054	0.0161	0.0626	0.1421
165	1	-0.0181	0.0285	0.0316	0.1157	-0.0226
166	1	-0.0086	0.0134	-0.0307	0.0096	0.3066
167	1	0.0389	0.0360	0.0161	-0.0302	-0.0226
168	1	-0.0086	0.0172	0.0421	-0.0634	0.0186
169	1	0.0009	-0.0054	-0.0048	-0.0302	0.3892
170	1	0.0294	-0.0091	0.0108	0.0361	-0.1873
171	1	-0.0371	0.0209	0.0212	-0.0302	-0.1460
172	1	-0.0846	-0.0054	0.0004	0.0096	0.1421
173	1	0.0199	-0.0280	0.0316	0.0162	-0.0226
174	1	0.0104	-0.0054	0.0212	0.1024	0.3066
175	1	-0.0276	0.0397	-0.0048	0.0295	0.3481
176	1	-0.0086	0.0172	0.0004	0.0096	-0.2695
177	1	0.0104	-0.0016	0.0264	-0.0236	0.3066
178	1	-0.0846	0.0435	-0.0152	0.0427	-0.2695
179	1	0.0199	0.0322	0.0368	-0.0302	0.2244
180	1	-0.0276	0.0247	0.0212	0.0361	-0.2695
181	1	0.0104	0.0097	0.0004	0.0096	-0.0226
182	1	0.0579	-0.0242	0.0108	0.0029	0.0186
183	1	0.0009	0.0059	0.0212	-0.0435	0.0186
184	1	-0.0086	0.0134	0.0627	-0.0435	-0.1873
185	1	-0.0370	0.0096	0.0160	0.0162	-0.2285
186	1	-0.0370	0.0134	-0.0048	0.0361	-0.0226
187	1	-0.0656	-0.0054	-0.0152	0.0162	0.0598
188	1	0.0389	-0.0167	0.0108	0.0095	-0.1460
189	1	-0.0561	0.0284	0.0056	-0.0104	-0.0226
190	1	0.0104	0.0134	0.0056	0.0228	-0.2285
191	1	0.0104	-0.0092	0.0420	-0.0237	-0.0637
192	1	0.0674	0.0096	0.0212	0.0361	-0.1050
193	1	0.0484	0.0359	0.0264	0.0560	-0.3105
194	1	-0.0086	0.0247	0.0524	0.0361	0.0597
195	1	-0.0846	-0.0054	-0.0100	0.0361	0.2656
196	1	0.0199	-0.0016	0.0264	0.0228	0.1008
197	1	0.0389	-0.0092	0.0316	-0.0104	0.5947
198	1	0.0104	0.0172	0.0108	-0.0038	0.0186
199	1	0.0009	-0.0016	-0.0152	0.0625	0.2244
200	1	0.0199	-0.0054	-0.0308	0.0029	0.0597
201	1	-0.0751	0.0435	0.0316	-0.0038	0.1831
202	1	0.0009	0.0021	0.0264	0.0692	0.2244
203	1	0.0484	-0.0092	-0.0100	0.0427	0.1008
204	1	0.0104	0.0172	0.0264	-0.0170	0.3066
205	1	0.1624	-0.0092	0.0264	-0.0303	-0.0637
