# x	y	u	g	r	i	z
80	0	-0.0182	-0.0057	0.0306	-0.0191	-0.0276
81	0	0.0103	-0.0095	-0.0319	0.0141	0.0955
82	0	-0.0087	-0.0019	0.0046	-0.0125	0.0134
83	0	0.0388	0.0019	0.0254	-0.0723	0.0134
84	0	0.0008	-0.0132	-0.0215	-0.0391	-0.0276
85	0	-0.0277	0.0132	-0.0110	-0.0723	-0.0687
86	0	0.0103	0.0094	-0.0006	-0.0058	-0.1509
87	0	-0.0087	0.0057	-0.0059	0.0274	-0.0687
88	0	0.0292	-0.0057	-0.0110	-0.0457	0.1777
89	0	0.0197	0.0283	0.0723	-0.0191	0.0545
90	0	0.0482	0.0094	0.0046	-0.0258	-0.1919
91	0	0.0482	-0.0132	0.0046	0.0008	-0.5615
92	0	0.0292	0.0057	-0.0006	0.0341	0.2598
93	0	0.0197	0.0057	-0.0110	0.0141	0.2598
94	0	0.0008	0.0019	-0.0267	-0.0191	-0.1919
95	0	0.0197	0.0208	-0.0006	-0.0258	0.2188
96	0	0.0767	0.0245	0.0046	-0.0125	0.3828
97	0	-0.0466	0.0094	-0.0215	0.0075	0.0545
98	0	-0.0087	-0.0057	-0.0163	0.0141	0.0135
99	0	-0.0087	0.0283	0.0202	0.0141	0.0135
100	0	0.0008	-0.0057	-0.0215	-0.0125	-0.2739
101	0	-0.0087	0.0170	-0.0215	0.0274	-0.2329
102	0	-0.0087	-0.0208	-0.0006	-0.0125	0.1367
103	0	0.0008	-0.0094	0.0358	0.0341	0.0546
104	0	-0.0087	0.0057	0.0150	-0.0191	0.0546
105	0	-0.0182	0.0208	0.0254	0.0740	-0.1509
106	0	0.0387	-0.0208	-0.0215	0.0407	-0.0276
107	0	-0.0371	-0.0019	-0.0423	0.0407	0.0135
108	0	0.0292	-0.0094	-0.0006	-0.0257	0.1367
109	0	0.0387	0.0019	-0.0163	0.0341	-0.2739
110	0	-0.0466	-0.0132	-0.0006	0.0208	0.0135
111	0	-0.0087	-0.0245	0.0150	0.1005	0.3828
112	0	-0.0466	0.0246	0.0306	0.1006	0.3418
113	0	0.0008	-0.0208	0.0150	0.0009	0.3008
114	0	-0.0276	-0.0132	0.0098	0.0673	-0.0686
115	0	-0.0466	-0.0283	-0.0267	0.0208	0.3008
116	0	0.0386	0.0019	-0.0006	0.0407	0.0957
117	0	0.0481	0.0057	-0.0162	0.0208	-0.2329
118	0	0.1049	-0.0056	-0.0110	0.0075	-0.0686
119	0	0.0292	0.0057	0.0098	0.0075	-0.3149
120	0	0.0765	-0.0056	-0.0423	0.0142	0.3008
121	0	-0.0087	-0.0132	0.0254	-0.0457	-0.0275
122	0	-0.0371	0.0132	-0.0058	-0.0124	0.0135
123	0	0.0386	-0.0056	-0.0110	-0.0390	0.3423
124	0	-0.0844	-0.0283	0.0254	0.0275	0.3833
125	0	0.0197	-0.0056	-0.0423	0.0075	0.1367
126	0	0.0764	-0.0208	0.0254	0.0075	-0.0275
127	0	0.0291	-0.0056	0.0306	0.0674	0.0957
128	0	0.0670	-0.0283	-0.0006	-0.0390	0.0136
129	0	0.0575	0.0132	-0.0110	-0.0191	-0.1096
130	0	0.0008	-0.0472	-0.0006	-0.0124	0.2188
131	0	0.0197	0.0208	-0.0110	0.0009	0.0546
132	0	0.0008	0.0170	-0.0267	-0.0390	0.1367
133	0	-0.0654	-0.0132	-0.0215	-0.0257	0.0136
134	0	-0.0276	0.0208	-0.0162	-0.0257	0.3013
135	0	-0.0182	-0.0170	0.0150	0.0075	-0.1917
136	0	-0.0087	0.0019	0.0254	0.0208	-0.1917
137	0	0.0480	-0.0094	-0.0215	-0.0257	-0.2329
138	0	0.0669	0.0095	0.0358	0.0009	-0.2739
139	0	0.0102	0.0095	0.0254	-0.0457	0.0136
140	0	0.0102	-0.0207	0.0046	0.0009	0.0957
141	0	0.0008	-0.0094	0.0254	-0.0058	-0.4795
142	0	-0.0087	-0.0018	0.0358	-0.0190	-0.1506
143	0	-0.0182	0.0359	0.0150	0.0075	-0.0275
144	0	-0.0276	-0.0018	-0.0527	-0.0257	0.5469
145	0	0.0291	0.0095	-0.0006	-0.0057	0.0136
146	0	0.0102	0.0019	-0.0266	-0.0190	-0.0275
147	0	0.0480	0.0057	-0.0266	-0.0323	0.0957
148	0	-0.0560	0.0057	-0.0110	0.0474	0.0546
149	0	-0.0560	0.0170	0.0098	0.0208	0.2190
150	0	0.1707	0.0170	0.0202	0.0341	-0.1506
151	0	0.0007	-0.0056	0.0098	0.0674	-0.1506
152	0	-0.0181	0.0057	-0.0215	-0.0323	-0.1096
153	0	0.0574	-0.0094	-0.0058	0.0076	0.1367
154	0	0.0480	-0.0056	0.0255	-0.0854	0.3013
155	0	-0.0087	-0.0094	0.0306	0.0873	-0.0275
156	0	-0.0370	0.0133	0.0046	-0.0190	-0.0275
157	0	-0.0748	-0.0245	-0.0110	0.0341	-0.0686
158	0	0.0291	0.0019	0.0046	-0.0057	0.3013
159	0	0.0007	0.0208	0.0098	0.0607	0.1367
160	0	-0.0087	-0.0132	0.0046	-0.0456	0.1367
161	0	0.0291	-0.0169	-0.0110	-0.0389	0.4653
162	0	-0.0276	0.0019	-0.0058	0.0275	0.0136
163	0	-0.0276	-0.0018	0.0046	-0.0124	-0.0275
164	0	-0.0087	0.0208	0.0307	0.0674	-0.0685
165	0	0.0007	0.0095	0.0359	0.0607	-0.0275
166	0	-0.0276	-0.0018	0.0046	0.0142	0.0136
167	0	0.0763	0.0020	0.0359	0.0209	0.3013
168	0	-0.0181	0.0095	-0.0110	0.0275	-0.1096
169	0	-0.0181	-0.0056	-0.0006	-0.0057	0.1780
170	0	0.0007	-0.0207	-0.0162	0.0142	-0.2739
171	0	0.0102	0.0020	-0.0423	0.0076	-0.1917
172	0	0.0102	-0.0132	0.0255	0.0142	-0.1096
173	0	0.0291	-0.0056	0.0411	0.0209	-0.0686
174	0	0.0196	0.0133	-0.0110	-0.0656	-0.4795
175	0	-0.0181	-0.0207	0.0150	-0.0323	-0.4385
176	0	-0.0558	-0.0094	-0.0006	-0.0057	0.0957
177	0	-0.0558	0.0057	-0.0162	0.0342	0.2603
178	0	0.0196	-0.0169	0.0255	-0.0190	-0.1919
179	0	-0.0087	0.0095	0.0463	-0.0124	0.0136
180	0	-0.0935	0.0208	-0.0058	-0.0057	0.2603
181	0	0.0385	-0.0018	-0.0110	0.0342	-0.1096
182	0	-0.0087	-0.0018	0.0150	0.0741	0.0546
183	0	-0.0275	-0.0132	-0.0006	-0.0323	-0.1509
184	0	0.0007	-0.0132	-0.0006	0.0009	-0.0275
185	0	-0.0275	0.0095	0.0150	-0.0124	0.1780
186	0	0.0007	0.0057	0.0150	-0.0190	-0.1919
187	0	0.0102	-0.0132	-0.0423	-0.0789	0.0957
188	0	-0.0558	-0.0056	-0.0006	0.0807	0.2603
189	0	0.0762	0.0020	-0.0110	-0.0057	0.1367
190	0	-0.0181	0.0020	-0.0319	0.0009	0.0546
191	0	0.0007	-0.0245	-0.0006	0.0009	-0.1506
192	0	-0.0558	0.0133	-0.0214	0.0209	0.5059
193	0	-0.0652	0.0095	-0.0110	0.0009	-0.1096
194	0	-0.0275	0.0095	0.0203	-0.0057	-0.2739
195	0	-0.0558	-0.0056	-0.0215	0.0607	0.2188
196	0	-0.0558	0.0020	0.0046	0.0142	0.6299
197	0	0.0385	0.0133	0.0098	-0.0389	0.1777
198	0	-0.0181	0.0208	-0.0162	0.0209	0.0957
199	0	0.0762	0.0171	-0.0162	0.0209	0.6709
200	0	-0.0369	0.0133	0.0098	0.0475	-0.0686
201	0	0.0007	0.0095	0.0150	0.0076	-0.0686
202	0	-0.0747	0.0171	0.0150	0.0209	-0.1097
203	0	-0.0369	0.0020	0.0150	-0.0589	0.0135
204	0	-0.0181	0.0095	0.0255	0.0009	0.3833
205	0	0.0102	0.0171	-0.0423	0.0076	-0.2739
206	0	0.0007	0.0020	0.0150	-0.0190	-0.2739
207	0	0.0385	0.0322	-0.0423	-0.0057	-0.1919
208	0	0.0290	-0.0169	0.0150	-0.0057	-0.0686
209	0	0.0290	0.0322	-0.0319	0.0341	0.0956
210	0	0.0573	0.0322	-0.0006	-0.0057	0.0546
211	0	-0.0369	0.0095	-0.0058	-0.0789	-0.0276
212	0	0.0762	-0.0018	0.0202	0.0076	0.1367
213	0	0.0667	-0.0094	-0.0110	0.0474	-0.3975
214	0	-0.0464	-0.0056	0.0046	0.0674	0.0956
215	0	-0.0746	0.0057	0.0515	-0.0124	-0.0276
216	0	0.0385	0.0133	0.0150	0.0142	-0.1097
217	0	-0.0087	-0.0018	-0.0058	0.0474	-0.0687
218	0	-0.0464	-0.0094	0.0046	-0.0124	0.0956
219	0	0.0007	-0.0056	0.0255	0.0275	-0.2329
220	0	0.0007	-0.0056	-0.0319	-0.0323	-0.0687
221	0	0.0385	0.0020	-0.0006	0.0076	0.0545
222	0	0.0290	-0.0320	-0.0266	-0.0456	0.1777
223	0	-0.0275	-0.0131	0.0150	0.0341	0.0545
224	0	-0.0181	0.0095	-0.0162	0.0474	0.1367
225	0	-0.0652	-0.0131	0.0359	-0.0124	0.0545
226	0	-0.0369	0.0208	-0.0162	-0.0390	-0.0687
227	0	-0.0181	0.0246	0.0307	-0.0589	0.1777
228	0	-0.0464	0.0020	-0.0110	-0.0323	-0.1919
229	0	-0.0275	-0.0056	-0.0215	0.0275	0.0134
230	0	-0.0087	0.0208	-0.0110	0.0275	-0.2739
231	0	-0.0653	-0.0056	-0.0110	-0.0124	0.0134
232	0	0.0668	0.0058	-0.0006	-0.0789	0.0544
233	0	0.0102	-0.0056	-0.0266	0.0341	0.1365
234	0	0.0008	0.0020	-0.0110	0.0275	-0.2739
235	0	-0.0653	-0.0094	-0.0319	0.0674	0.0544
236	0	0.0668	-0.0056	-0.0266	0.0341	-0.3564
237	0	-0.0087	-0.0244	0.0202	-0.0390	-0.1509
238	0	-0.0370	0.0020	-0.0058	0.0341	-0.1919
239	0	-0.0653	-0.0056	0.0202	0.0075	-0.1099
240	0	0.0385	-0.0094	0.0150	-0.0124	0.0134
241	0	-0.0087	-0.0282	-0.0266	-0.0124	0.1365
242	0	-0.0747	0.0209	0.0202	0.0075	0.0134
243	0	0.0385	-0.0094	0.0202	-0.0522	-0.2739
244	0	-0.0370	-0.0018	-0.0006	-0.0124	0.1365
245	0	0.0008	0.0171	-0.0006	0.0341	0.1775
246	0	0.0102	-0.0131	0.0202	-0.0190	0.1365
247	0	0.0196	-0.0056	-0.0267	0.0009	0.1365
248	0	0.0008	0.0209	0.0306	0.0540	0.0955
249	0	-0.0747	-0.0094	0.0098	-0.0257	0.0544
0	1	0.0104	-0.0095	0.0098	-0.0524	0.3418
1	1	-0.0086	0.0094	0.0358	0.0405	0.0952
2	1	-0.0086	0.0018	-0.0007	0.1003	-0.1102
3	1	0.0579	-0.0019	0.0462	0.0073	-0.1102
4	1	0.0674	0.0132	0.0098	-0.0524	-0.1514
5	1	0.0104	-0.0133	-0.0215	-0.0259	0.0131
6	1	-0.0086	0.0245	0.0306	-0.0724	0.1775
7	1	-0.0181	0.0170	-0.0007	-0.0524	-0.1102
8	1	0.0009	0.0094	0.0150	-0.0059	0.0952
9	1	0.0104	-0.0019	0.0150	-0.0059	0.0542
10	1	0.0863	-0.0208	-0.0111	0.0339	0.0131
11	1	0.0863	0.0094	-0.0007	-0.0059	-0.0280
12	1	-0.0276	-0.0095	0.0410	-0.0126	0.0131
13	1	0.0294	-0.0019	-0.0111	0.0671	-0.1924
14	1	-0.0941	-0.0095	-0.0111	-0.0126	-0.1511
15	1	-0.0181	-0.0019	0.0150	0.0406	0.1362
16	1	0.0579	-0.0057	0.0358	0.0140	-0.0280
17	1	-0.0276	0.0132	-0.0319	0.0007	0.0953
18	1	-0.0276	-0.0095	-0.0007	-0.0657	-0.3564
19	1	-0.0371	-0.0019	0.0254	0.0273	-0.0691
20	1	-0.0181	0.0434	-0.0059	0.0007	-0.1924
21	1	0.0293	0.0132	0.0202	0.0737	-0.1511
22	1	-0.0561	-0.0284	0.0254	-0.0391	-0.1511
23	1	-0.0466	-0.0322	0.0254	0.0007	0.0543
24	1	-0.0181	-0.0095	-0.0111	-0.0192	0.0543
25	1	0.0009	-0.0019	0.0098	0.0140	-0.1511
26	1	0.0103	-0.0095	-0.0111	-0.0126	-0.0279
27	1	0.0198	0.0320	-0.0371	0.0472	0.0132
28	1	-0.0657	-0.0170	-0.0163	-0.0059	-0.0690
29	1	-0.0182	-0.0170	0.0306	0.0539	-0.2744
30	1	-0.0372	0.0094	-0.0007	0.0938	0.1365
31	1	-0.0657	0.0132	0.0254	-0.0524	-0.0279
32	1	-0.0751	0.0132	0.0098	-0.0192	-0.1100
33	1	-0.0276	-0.0019	0.0462	-0.0125	-0.2744
34	1	-0.0087	-0.0057	-0.0215	-0.0458	-0.1511
35	1	-0.0657	0.0019	-0.0059	-0.0059	-0.0690
36	1	0.0293	0.0132	-0.0267	-0.0458	-0.1921
37	1	0.0483	0.0094	0.0254	0.0074	0.0953
38	1	0.0103	-0.0057	0.0358	-0.0258	-0.5205
39	1	0.0008	-0.0132	-0.0215	0.0472	-0.1921
40	1	0.0198	-0.0057	-0.0111	-0.0192	-0.2744
41	1	-0.0087	0.0019	-0.0475	-0.0457	-0.1921
42	1	-0.0087	-0.0132	0.0202	0.0008	-0.1511
43	1	0.0008	-0.0095	-0.0163	0.0804	-0.3975
44	1	-0.0466	0.0094	0.0150	-0.0524	-0.1100
45	1	0.0768	0.0245	-0.0215	0.0671	-0.1100
46	1	0.0388	-0.0095	-0.0163	0.0406	-0.0688
47	1	0.0008	-0.0019	-0.0215	-0.0391	-0.3154
48	1	-0.0466	-0.0019	-0.0163	0.0273	-0.1921
49	1	0.0483	0.0132	0.0150	0.0406	-0.3154
50	1	-0.0466	0.0283	-0.0006	-0.0059	-0.1100
51	1	-0.0657	0.0132	0.0046	0.0141	-0.1100
52	1	0.0293	0.0283	-0.0059	-0.0125	0.2598
53	1	-0.0182	0.0434	0.0098	-0.0923	-0.3564
54	1	-0.0466	0.0208	-0.0215	-0.0125	0.0133
55	1	-0.0846	-0.0321	0.0254	0.0207	-0.1099
56	1	-0.0941	0.0019	-0.0059	0.0074	-0.1099
57	1	-0.0751	-0.0321	-0.0111	0.0340	-0.3975
58	1	0.0293	0.0170	-0.0111	0.0008	-0.1509
59	1	0.0198	0.0019	-0.0163	-0.0192	-0.1099
60	1	-0.0372	-0.0019	0.0150	0.0473	-0.5615
61	1	-0.0182	-0.0132	0.0098	-0.0391	-0.0277
62	1	0.0483	-0.0019	-0.0006	-0.0059	-0.2332
63	1	-0.0277	0.0094	0.0098	0.0074	0.2188
64	1	0.0483	-0.0132	0.0150	-0.0192	-0.2332
65	1	0.0483	0.0132	0.0202	-0.0059	-0.1921
66	1	0.0293	0.0208	0.0514	0.0074	0.0955
67	1	-0.0941	0.0019	0.0774	-0.0125	-0.1099
68	1	-0.0087	-0.0019	-0.0111	-0.0191	0.0955
69	1	0.0673	-0.0284	-0.0163	0.0074	0.0955
70	1	0.0768	-0.0170	0.0046	0.0008	0.2188
71	1	0.0008	0.0170	0.0254	0.0406	0.3008
72	1	-0.0657	-0.0170	0.0514	-0.0258	0.1777
73	1	0.0008	-0.0019	-0.0163	-0.0191	-0.1097
74	1	-0.0562	-0.0095	0.0098	0.0340	-0.0687
75	1	-0.0182	-0.0132	-0.0163	-0.0391	0.1777
76	1	0.0293	-0.0132	0.0046	0.0673	-0.1509
77	1	0.0198	0.0170	-0.0110	-0.0324	0.4243
78	1	-0.0657	-0.0321	-0.0110	-0.0058	0.3008
79	1	0.0008	0.0057	0.0514	-0.0723	0.0956
80	1	0.0388	0.0019	-0.0527	0.0673	-0.1509
81	1	0.0671	0.0245	0.0306	0.0540	-0.3560
82	1	0.0482	0.0283	0.0150	-0.0324	0.1367
83	1	-0.0372	-0.0132	0.0098	-0.0391	0.0956
84	1	-0.0087	0.0245	-0.0215	0.0075	0.1367
85	1	0.0482	0.0170	0.0150	-0.0590	-0.0687
86	1	0.0387	0.0019	0.0150	-0.0191	0.3418
87	1	0.0197	0.0208	0.0098	-0.0191	0.4243
88	1	-0.0182	0.0019	-0.0163	-0.0524	-0.1509
89	1	0.0292	-0.0019	-0.0527	0.0274	-0.4795
90	1	0.0197	-0.0435	0.0150	-0.0523	-0.1509
91	1	-0.0372	-0.0019	0.0254	0.0406	-0.3970
92	1	-0.0087	-0.0019	0.0098	-0.0590	0.2598
93	1	-0.0656	-0.0170	-0.0058	0.0274	-0.1509
94	1	0.0197	0.0057	0.0098	0.0673	-0.1096
95	1	0.0008	0.0132	-0.0110	-0.0058	0.3418
96	1	0.0482	0.0170	-0.0110	0.0341	0.0135
97	1	0.0103	0.0132	-0.0058	-0.0058	-0.1919
98	1	0.1240	0.0094	0.0150	-0.0125	-0.3560
99	1	-0.0372	0.0132	-0.0475	0.0075	0.2598
100	1	-0.0656	0.0208	0.0098	0.0274	0.3418
101	1	0.0008	-0.0019	-0.0110	0.0274	-0.2329
102	1	-0.0466	0.0057	-0.0110	-0.0125	-0.0686
103	1	0.0576	0.0057	0.0046	-0.0590	-0.0276
104	1	-0.0371	0.0057	0.0254	0.0075	0.1777
105	1	0.0671	-0.0057	0.0098	0.0141	0.0135
106	1	-0.0466	0.0057	-0.0006	-0.0457	-0.1506
107	1	0.0008	0.0019	0.0150	0.0341	-0.2329
108	1	0.0102	0.0321	-0.0110	0.0141	0.0546
109	1	-0.0751	-0.0094	-0.0110	0.0141	-0.1919
110	1	0.0387	-0.0132	0.0254	-0.0058	0.3008
111	1	0.0386	-0.0094	-0.0006	-0.0058	-0.4380
112	1	0.1333	-0.0321	-0.0319	0.0141	-0.1917
113	1	-0.0656	0.0095	-0.0058	-0.0191	-0.2329
114	1	0.0765	-0.0019	-0.0215	0.0474	-0.1506
115	1	-0.0750	-0.0132	-0.0058	-0.0191	-0.1096
116	1	0.0197	-0.0094	0.0098	-0.0523	-0.1917
117	1	0.0008	0.0095	-0.0110	-0.0124	-0.0686
118	1	0.0008	0.0132	-0.0319	-0.0323	-0.0686
119	1	0.0008	-0.0472	0.0462	-0.0257	-0.0686
120	1	-0.0182	0.0170	-0.0006	0.0607	-0.1506
121	1	-0.0371	0.0132	-0.0162	-0.0590	-0.2329
122	1	-0.0276	0.0208	0.0150	-0.0058	-0.1506
123	1	-0.0845	-0.0094	0.0202	0.0408	-0.6025
124	1	0.0197	0.0170	0.0098	-0.0124	-0.1917
125	1	0.0670	-0.0056	-0.0058	-0.0257	-0.1506
126	1	-0.0087	-0.0056	0.0046	-0.0457	0.0957
127	1	-0.0276	-0.0208	-0.0006	0.0341	-0.1506
128	1	0.0480	-0.0170	-0.0058	0.0208	0.0136
129	1	-0.0371	0.0132	0.0150	0.0075	-0.4790
130	1	-0.0560	-0.0245	-0.0162	0.0208	0.3833
131	1	-0.0276	0.0095	-0.0319	-0.0390	-0.2327
132	1	0.0291	-0.0019	0.0358	0.0009	0.3833
133	1	-0.0939	0.0095	0.0202	-0.0058	0.0136
134	1	0.0102	0.0170	-0.0319	0.0009	-0.2739
135	1	0.0102	0.0019	0.0306	0.0208	-0.0275
136	1	-0.0182	0.0132	0.0254	-0.0789	-0.1506
137	1	0.0291	-0.0283	-0.0215	0.0009	-0.0685
138	1	0.0102	-0.0207	-0.0527	0.0208	-0.1506
139	1	0.0102	-0.0056	0.0098	0.0075	0.5479
140	1	-0.0276	-0.0056	0.0150	0.0075	-0.1917
141	1	0.0764	0.0019	0.0098	0.0009	0.2603
142	1	0.0008	0.0246	0.0202	0.0075	-0.2739
143	1	-0.0370	0.0208	-0.0110	0.0341	-0.0685
144	1	0.0008	0.0095	-0.0162	0.0208	0.0547
145	1	-0.0654	0.0246	0.0566	0.0341	-0.0685
146	1	0.1047	-0.0283	-0.0006	0.0674	0.0957
147	1	0.0007	-0.0056	0.0254	0.0076	0.2190
148	1	0.0197	0.0359	-0.0214	-0.0457	0.1367
149	1	-0.0087	0.0170	0.0150	0.0342	-0.1096
150	1	0.0196	0.0057	-0.0215	-0.0257	-0.1917
151	1	0.0102	-0.0283	-0.0058	0.0208	-0.1506
152	1	-0.0276	-0.0094	0.0150	0.0076	0.1780
153	1	0.1140	0.0019	-0.0110	0.0474	-0.0274
154	1	-0.0181	0.0095	-0.0110	0.0009	0.1367
155	1	0.0952	0.0057	-0.0266	-0.0190	-0.1096
156	1	0.0668	0.0019	-0.0110	0.0408	-0.1096
157	1	-0.0181	0.0019	-0.0214	0.0275	-0.3149
158	1	0.0574	-0.0207	0.0411	-0.0124	0.3013
159	1	-0.0181	0.0171	-0.0058	0.0607	0.0547
160	1	-0.0181	-0.0056	-0.0214	-0.0057	-0.1919
161	1	-0.0464	0.0019	-0.0110	0.0142	0.0136
162	1	0.0385	-0.0056	0.0098	0.0209	-0.1917
163	1	0.0385	-0.0207	0.0619	-0.0057	-0.0274
164	1	0.0385	-0.0018	0.0098	-0.0721	-0.2739
165	1	0.0196	-0.0018	0.0255	0.0009	-0.1096
166	1	-0.0087	0.0133	0.0307	0.0142	-0.1917
167	1	0.0479	0.0020	0.0255	0.0674	0.1367
168	1	0.0007	0.0095	0.0255	-0.0257	0.0547
169	1	-0.0653	-0.0358	0.0046	-0.0057	-0.1506
170	1	-0.0370	0.0208	-0.0058	0.0408	0.1780
171	1	-0.0558	0.0020	-0.0162	0.0009	-0.0685
172	1	0.0385	-0.0056	-0.0006	-0.0190	0.0957
173	1	0.0668	-0.0094	0.0359	0.0209	-0.2329
174	1	0.0385	0.0095	-0.0110	0.0275	-0.2329
175	1	-0.0464	0.0171	0.0359	0.0142	-0.1506
176	1	-0.0841	0.0057	-0.0214	0.0142	-0.3560
177	1	-0.0370	-0.0132	0.0359	0.0342	0.1780
178	1	0.0196	0.0095	0.0046	-0.0190	0.3833
179	1	-0.0464	0.0171	-0.0214	-0.0190	-0.2329
180	1	-0.0087	0.0171	-0.0110	0.0342	0.1367
181	1	0.0573	-0.0245	0.0046	0.0009	-0.1506
182	1	0.1139	0.0095	0.0255	0.0541	-0.1919
183	1	-0.0841	-0.0132	-0.0319	-0.0257	0.0957
184	1	-0.0087	0.0020	0.0150	0.0209	-0.0275
185	1	0.0573	0.0133	-0.0162	-0.0057	-0.1919
186	1	-0.0181	-0.0018	-0.0006	-0.0124	-0.1506
187	1	-0.0841	0.0435	0.0098	0.0607	-0.1506
188	1	-0.0464	-0.0018	0.0307	-0.0389	-0.5615
189	1	0.0102	0.0095	-0.0162	0.0741	-0.4385
190	1	-0.0275	0.0020	-0.0423	0.0076	0.0957
191	1	-0.0935	0.0095	0.0202	-0.0656	-0.1506
192	1	-0.0087	-0.0207	0.0203	0.0209	0.2190
