# x	y	u	g	r	i	z
95	0	0.0291	-0.0246	-0.0209	0.0623	-0.1829
96	0	0.0765	0.0131	0.0259	0.0623	-0.1418
97	0	0.0006	0.0018	0.0051	0.0025	-0.0184
98	0	-0.0374	-0.0057	-0.0053	0.0158	0.3521
99	0	-0.0184	0.0207	0.0051	-0.0108	-0.3062
100	0	0.0291	-0.0019	-0.0105	0.0623	-0.3477
101	0	-0.0185	0.0018	-0.0001	0.0557	0.1051
102	0	-0.0185	-0.0019	0.0311	-0.0773	-0.1006
103	0	0.0670	0.0396	0.0571	-0.0108	-0.1005
104	0	0.0101	-0.0170	0.0363	0.0291	-0.1005
105	0	0.0480	-0.0057	0.0311	0.0757	0.0641
106	0	0.0765	0.0282	-0.0001	-0.0041	0.1875
107	0	0.0101	0.0131	0.0363	0.0491	0.1052
108	0	-0.0280	-0.0057	-0.0366	-0.0307	0.1875
109	0	-0.0375	-0.0133	0.0103	-0.0507	-0.1416
110	0	0.0101	0.0131	-0.0106	-0.0108	-0.0592
111	0	0.0006	0.0131	0.0207	0.0092	-0.0592
112	0	0.0576	0.0131	-0.0314	-0.0241	0.1465
113	0	0.0291	-0.0057	-0.0106	-0.0108	-0.0180
114	0	-0.0754	-0.0057	-0.0210	0.0291	-0.1414
115	0	0.0291	-0.0133	-0.0210	-0.0108	0.1053
116	0	0.0765	-0.0057	0.0155	-0.0041	-0.3062
117	0	0.0386	0.0131	-0.0210	-0.0041	0.2288
118	0	-0.0374	-0.0019	0.0050	0.0225	0.2288
119	0	-0.0374	-0.0057	-0.0054	-0.0174	-0.0179
120	0	0.0576	-0.0095	0.0154	-0.0240	0.2288
121	0	0.0006	-0.0057	-0.0210	-0.0374	0.4346
122	0	-0.0089	-0.0472	0.0207	0.0092	-0.3467
123	0	-0.0184	-0.0095	0.0207	0.0424	-0.1001
124	0	-0.0184	-0.0019	-0.0054	0.0092	-0.0179
125	0	-0.0184	0.0169	-0.0210	0.0225	-0.1411
126	0	0.0576	-0.0208	-0.0158	0.0291	-0.1001
127	0	0.0006	0.0131	-0.0054	-0.0972	0.3936
128	0	-0.0374	-0.0019	-0.0418	0.0158	-0.1000
129	0	0.0670	0.0131	0.0310	-0.0307	0.1467
130	0	-0.0469	0.0056	0.0102	-0.0374	0.0234
131	0	0.0006	0.0207	-0.0002	-0.0706	0.1880
132	0	-0.0279	0.0018	-0.0262	0.0690	0.1056
133	0	0.0480	0.0244	-0.0262	0.0225	-0.3057
134	0	0.0480	0.0433	-0.0002	-0.0041	0.1467
135	0	0.0291	-0.0057	-0.0314	0.0158	0.0234
136	0	0.0480	0.0018	-0.0522	-0.0240	0.0235
137	0	0.0291	-0.0208	-0.0262	0.0158	-0.0588
138	0	0.0291	0.0094	-0.0366	-0.0108	-0.0999
139	0	-0.0374	-0.0170	-0.0054	-0.0307	0.3110
140	0	-0.0089	-0.0095	0.0206	0.0092	0.0235
141	0	-0.0184	-0.0321	-0.0210	0.0025	-0.1409
142	0	0.0101	0.0056	-0.0366	0.0557	-0.1409
143	0	0.0576	-0.0133	0.0363	0.0158	-0.1409
144	0	-0.0564	-0.0019	-0.0262	-0.0108	0.0647
145	0	-0.0659	-0.0057	0.0206	0.0092	-0.0997
146	0	-0.0184	-0.0019	-0.0262	0.0092	0.1470
147	0	0.0196	0.0018	0.0154	0.0158	-0.3877
148	0	-0.0659	-0.0246	0.0154	0.0424	-0.1409
149	0	-0.0564	-0.0321	-0.0106	0.0158	-0.1819
150	0	-0.0089	0.0056	0.0102	-0.0374	-0.0586
151	0	-0.0279	-0.0095	-0.0106	0.0025	0.3936
152	0	0.0291	-0.0133	-0.0054	-0.0041	0.1470
153	0	0.0101	0.0094	0.0154	0.0490	0.1060
154	0	0.0006	-0.0057	0.0050	-0.0307	-0.2229
155	0	-0.0469	-0.0133	-0.0262	0.0424	-0.2229
156	0	0.0196	-0.0170	-0.0262	-0.0307	0.2705
157	0	0.0006	0.0018	0.0050	0.0557	-0.1409
158	0	0.0861	0.0244	0.0102	-0.0373	-0.0174
159	0	0.0291	-0.0095	-0.0002	0.0291	0.1060
160	0	0.0480	-0.0133	0.0102	0.0158	0.0237
161	0	0.0196	0.0244	-0.0002	-0.0307	-0.0173
162	0	0.0386	0.0018	-0.0210	-0.0240	-0.0995
163	0	0.0196	0.0018	-0.0471	0.0291	0.0238
164	0	0.0101	0.0018	0.0050	0.0158	0.0649
165	0	0.0101	0.0018	0.0102	0.0025	-0.0173
166	0	0.0101	-0.0095	-0.0419	-0.0240	-0.0173
167	0	-0.0089	-0.0057	-0.0054	-0.0041	0.4351
168	0	0.0386	-0.0057	0.0050	0.0690	-0.1406
169	0	0.0861	0.0169	0.0206	0.0291	0.2705
170	0	-0.0848	0.0131	-0.0367	0.0225	0.0239
171	0	0.0006	0.0131	0.0050	-0.0041	0.0649
172	0	0.0196	-0.0019	-0.0158	0.0025	-0.3872
173	0	0.0006	-0.0019	-0.0106	-0.0108	-0.4692
174	0	-0.0089	0.0358	-0.0211	0.0358	0.2705
175	0	-0.0279	0.0207	0.0258	-0.0041	0.5176
176	0	0.0101	0.0207	-0.0002	-0.0174	0.1472
177	0	0.0386	-0.0057	0.0102	0.0623	0.0651
178	0	0.0670	0.0207	-0.0106	-0.0439	0.2295
179	0	0.0386	0.0056	-0.0158	0.0158	-0.0994
180	0	-0.0279	0.0056	-0.0367	-0.0373	0.2295
181	0	-0.0469	0.0320	-0.0054	0.0424	-0.2637
182	0	0.0386	-0.0057	0.0206	-0.0572	-0.6748
183	0	-0.0659	0.0245	-0.0002	0.0291	-0.1404
184	0	0.0671	-0.0133	-0.0054	-0.0107	0.1882
185	0	-0.0469	-0.0095	0.0102	0.0225	-0.0994
186	0	0.0956	-0.0133	0.0154	0.0224	-0.1404
187	0	0.0101	0.0131	0.0102	0.0092	-0.0171
188	0	-0.0089	-0.0435	0.0102	-0.0041	0.0651
189	0	-0.0944	-0.0133	-0.0107	-0.0108	-0.0582
190	0	0.0671	0.0131	-0.0159	-0.0837	-0.0582
191	0	0.0006	-0.0057	-0.0054	0.0690	0.1062
192	0	-0.0184	-0.0095	0.0258	-0.0240	-0.0992
193	0	-0.0659	-0.0057	-0.0263	-0.0174	-0.2637
194	0	0.0291	0.0169	0.0206	0.0623	0.3530
195	0	0.0196	-0.0057	0.0258	0.0025	-0.0992
196	0	-0.0089	0.0169	-0.0107	0.0092	0.3115
197	0	0.0196	-0.0133	0.0102	-0.0174	0.0652
198	0	-0.0754	-0.0133	0.0102	-0.0108	0.1063
199	0	0.0101	0.0018	-0.0315	0.0424	-0.3457
200	0	0.0101	0.0056	-0.0002	-0.0439	0.0241
201	0	0.0481	0.0056	-0.0211	-0.0307	0.1062
202	0	-0.0659	0.0056	-0.0002	-0.0108	0.0652
203	0	0.0291	0.0094	0.0050	-0.0771	0.2295
204	0	0.0386	-0.0095	0.0310	-0.0041	-0.0170
205	0	-0.0564	0.0056	-0.0263	-0.0638	0.1475
206	0	0.0101	0.0131	0.0050	0.0756	-0.1401
207	0	-0.0279	0.0094	0.0102	0.0025	0.1475
208	0	0.0482	-0.0133	-0.0003	-0.0108	-0.3457
209	0	0.0671	0.0320	0.0154	0.0291	-0.3867
210	0	0.0196	0.0169	-0.0524	0.0092	0.5586
211	0	-0.0564	0.0094	-0.0003	-0.0439	-0.0580
212	0	0.0862	0.0131	0.0206	-0.0573	0.2295
213	0	0.0101	0.0018	-0.0003	0.0158	-0.0169
214	0	-0.0184	-0.0171	-0.0055	-0.0174	0.1475
215	0	-0.0279	0.0320	0.0206	0.0291	-0.1401
216	0	-0.0469	0.0056	-0.0055	0.0357	-0.2224
217	0	-0.0469	-0.0020	0.0362	0.0091	-0.0169
218	0	0.0576	0.0094	0.0050	-0.0108	-0.0991
219	0	0.0386	-0.0095	-0.0055	-0.0307	0.2297
220	0	-0.0279	0.0018	-0.0055	-0.0439	0.1063
221	0	-0.0279	0.0169	0.0049	0.0424	0.1063
222	0	0.1052	-0.0020	-0.0055	-0.0573	0.0242
223	0	-0.0279	0.0094	-0.0003	0.0623	0.0653
224	0	-0.0279	-0.0057	0.0258	-0.0573	0.1475
225	0	0.0101	0.0056	0.0310	0.0424	0.2295
226	0	0.0101	0.0094	-0.0055	-0.0240	-0.5508
227	0	-0.0754	0.0056	-0.0367	-0.0771	0.2705
228	0	-0.0279	0.0131	-0.0003	0.0490	-0.0579
229	0	0.0291	0.0094	-0.0055	0.0224	0.0653
230	0	0.0197	-0.0133	-0.0055	-0.0042	0.2295
231	0	-0.0089	0.0094	-0.0211	0.0357	-0.3042
232	0	-0.0945	0.0056	0.0154	0.0025	0.0653
233	0	0.0006	0.0018	0.0206	0.0357	-0.3867
234	0	0.0386	-0.0133	-0.0055	0.0556	0.1064
235	0	0.0387	0.0169	0.0206	-0.0174	-0.1812
236	0	0.0101	-0.0171	-0.0159	0.0490	-0.3867
237	0	-0.0469	0.0207	-0.0576	0.0224	-0.0168
238	0	-0.0279	-0.0322	-0.0003	-0.0042	-0.2222
239	0	0.0006	-0.0133	-0.0107	-0.0108	0.1885
240	0	-0.0184	-0.0020	0.0258	0.0157	-0.1812
241	0	-0.0279	-0.0020	0.0154	-0.0174	-0.0168
242	0	-0.0089	-0.0095	0.0310	0.0490	-0.0168
243	0	0.0387	-0.0284	0.0310	0.0688	-0.0989
244	0	-0.0565	0.0131	-0.0003	0.0423	-0.3042
245	0	0.0101	0.0131	0.0206	-0.0175	-0.2222
246	0	0.0006	-0.0397	-0.0264	0.0490	-0.0168
247	0	-0.0089	-0.0020	-0.0055	-0.0108	-0.2632
248	0	0.0387	0.0207	-0.0159	-0.0042	0.2297
249	0	0.0101	0.0018	0.0258	-0.0440	-0.0578
0	1	0.0196	-0.0170	0.0623	0.0091	-0.0201
1	1	0.0291	0.0282	-0.0104	0.0091	0.0210
2	1	-0.0089	-0.0170	-0.0312	0.0423	0.1034
3	1	-0.0375	-0.0094	-0.0259	-0.0839	0.2271
4	1	0.0291	0.0131	0.0260	0.0025	-0.1025
5	1	0.0006	-0.0245	-0.0363	-0.0640	0.3506
6	1	0.0291	0.0056	0.0104	0.0291	0.1034
7	1	0.0196	0.0131	-0.0259	0.0091	0.0211
8	1	0.0101	-0.0057	-0.0208	0.0158	-0.1436
9	1	-0.0565	-0.0170	-0.0104	0.0158	-0.1024
10	1	0.0196	-0.0019	-0.0519	-0.0307	-0.2258
11	1	0.0577	0.0206	-0.0208	0.0091	-0.1848
12	1	0.0196	0.0169	-0.0052	-0.0307	0.2271
13	1	0.0291	0.0018	0.0000	-0.0839	-0.0200
14	1	-0.0280	0.0056	0.0156	0.0091	-0.3081
15	1	0.0101	-0.0170	0.0312	0.0490	0.0624
16	1	-0.0470	0.0056	-0.0260	0.0158	-0.1023
17	1	-0.0280	0.0169	0.0260	-0.0174	0.4331
18	1	0.0386	0.0056	0.0156	0.0158	-0.1436
19	1	-0.0470	0.0056	0.0260	0.0291	-0.2258
20	1	-0.0280	0.0018	0.0468	0.0025	-0.1023
21	1	0.0577	0.0282	0.0208	-0.0241	-0.1436
22	1	-0.0089	0.0094	-0.0208	-0.0041	-0.0199
23	1	0.0006	0.0056	-0.0000	0.0424	-0.5967
24	1	-0.0470	0.0131	0.0104	-0.1038	-0.1023
25	1	0.0386	0.0056	-0.0052	0.0557	-0.1433
26	1	-0.0089	-0.0057	-0.0000	-0.0374	-0.1022
27	1	-0.0470	0.0131	0.0156	0.0158	-0.2256
28	1	-0.0185	-0.0170	-0.0156	0.0424	0.0214
29	1	0.0862	0.0131	0.0571	-0.0573	0.0214
30	1	0.0291	-0.0207	-0.0052	0.0490	0.2686
31	1	-0.0280	-0.0057	-0.0364	-0.0905	-0.2666
32	1	0.0386	-0.0094	0.0571	0.0623	-0.3081
33	1	0.0006	0.0131	0.0052	0.0092	-0.2666
34	1	0.0291	-0.0019	-0.0156	-0.0108	0.1038
35	1	0.0386	0.0094	0.0156	0.0025	-0.1021
36	1	-0.0851	0.0056	0.0208	-0.0506	-0.1433
37	1	0.0671	-0.0019	-0.0208	-0.0041	0.1450
38	1	0.0196	-0.0132	-0.0104	0.0224	-0.2256
39	1	0.0482	-0.0132	-0.0052	0.0224	0.0627
40	1	0.0101	-0.0057	0.0052	-0.0307	-0.1019
41	1	-0.0280	0.0206	-0.0156	-0.0240	-0.1019
42	1	-0.0089	0.0206	-0.0156	0.0357	-0.0196
43	1	0.0006	0.0056	0.0208	-0.0174	-0.1431
44	1	-0.0756	0.0018	0.0052	0.0092	0.4331
45	1	-0.0185	0.0094	-0.0364	-0.0440	0.0629
46	1	-0.0185	-0.0282	0.0259	0.0224	-0.0195
47	1	-0.0185	0.0394	-0.0260	-0.0638	0.1453
48	1	-0.0089	0.0094	-0.0260	0.0158	-0.1841
49	1	0.0101	0.0244	-0.0052	-0.0706	-0.3076
50	1	0.0006	0.0094	-0.0156	0.0158	-0.2666
51	1	-0.0280	-0.0019	0.0155	0.0092	-0.0605
52	1	0.0386	0.0094	0.0259	-0.0905	-0.0605
53	1	-0.0185	0.0206	-0.0312	0.0623	0.1453
54	1	0.0196	0.0131	-0.0156	-0.0374	0.3101
55	1	0.0291	-0.0170	-0.0000	-0.0506	0.3926
56	1	0.0101	0.0094	0.0103	0.0224	-0.1841
57	1	-0.0185	-0.0094	-0.0260	0.0025	0.2278
58	1	0.0101	-0.0094	-0.0000	0.0291	0.1865
59	1	0.0101	-0.0132	0.0363	-0.0638	0.2690
60	1	-0.0375	-0.0057	-0.0001	-0.0174	0.1044
61	1	-0.0185	-0.0019	0.0415	0.0224	0.0220
62	1	0.0196	0.0319	-0.0104	0.0557	0.5576
63	1	0.0386	0.0018	0.0207	-0.0970	0.0632
64	1	0.0481	0.0093	0.0207	-0.0174	0.0632
65	1	0.0006	-0.0132	-0.0260	0.0424	0.1868
66	1	0.0576	-0.0132	-0.0105	0.0490	0.1868
67	1	0.0006	0.0093	-0.0260	0.0490	-0.2249
68	1	0.0196	0.0131	-0.0312	-0.0307	-0.1836
69	1	0.0006	0.0244	-0.0416	-0.0706	-0.0190
70	1	-0.0660	-0.0057	0.0259	0.0424	0.2278
71	1	0.0386	0.0018	-0.0105	-0.0374	-0.1012
72	1	-0.0945	0.0018	-0.0053	0.0225	-0.0601
73	1	-0.0659	-0.0095	0.0103	-0.0440	0.1458
74	1	0.0101	-0.0246	0.0051	-0.0573	0.3516
75	1	0.0765	-0.0133	-0.0313	0.0358	-0.0189
76	1	-0.0470	-0.0284	-0.0261	-0.0108	0.2690
77	1	0.0291	0.0018	0.0155	-0.0507	-0.0188
78	1	0.0576	-0.0246	0.0416	0.0158	-0.2244
79	1	-0.0185	-0.0359	0.0103	0.0690	0.1046
80	1	0.0101	0.0245	0.0519	0.0491	0.0636
81	1	-0.0280	-0.0095	-0.0261	-0.0108	-0.0187
82	1	0.0386	-0.0321	-0.0261	-0.0174	0.1870
83	1	-0.0945	0.0094	0.0051	-0.0174	-0.2656
84	1	-0.0565	0.0132	-0.0157	0.0025	-0.1421
85	1	-0.0280	-0.0284	-0.0209	-0.0108	-0.3477
86	1	-0.0470	0.0056	-0.0105	-0.0108	0.3516
87	1	0.0671	-0.0095	0.0155	-0.0440	0.1460
88	1	-0.0375	-0.0095	-0.0001	0.0623	-0.0186
89	1	0.0386	0.0018	-0.0157	0.0092	0.2283
90	1	0.0576	0.0132	-0.0157	0.0291	-0.1831
91	1	-0.0565	0.0169	-0.0001	0.0025	0.1460
92	1	-0.0280	0.0018	0.0519	0.0491	0.0227
93	1	0.0765	0.0131	-0.0001	0.0158	0.1873
94	1	0.0006	-0.0246	-0.0053	0.0291	-0.3887
95	1	0.0386	-0.0095	-0.0313	0.0158	0.1873
96	1	0.0386	0.0056	0.0467	-0.0041	0.1462
97	1	0.0480	-0.0057	-0.0001	-0.0241	0.1873
98	1	0.0291	0.0094	-0.0001	0.0291	0.0228
99	1	0.0196	0.0320	0.0051	-0.0374	-0.2241
100	1	0.0480	0.0169	0.0363	-0.0307	-0.3062
101	1	0.0006	-0.0133	0.0363	0.0225	-0.0594
102	1	-0.0375	0.0207	-0.0001	-0.0174	-0.0594
103	1	0.0386	0.0131	0.0311	-0.0174	-0.2651
104	1	-0.0280	0.0169	0.0103	-0.0440	-0.3062
105	1	-0.0184	0.0018	0.0051	0.0491	-0.0182
106	1	0.0670	-0.0057	-0.0262	-0.0174	0.3931
107	1	-0.0089	0.0094	0.0103	0.0092	0.3110
108	1	-0.0185	-0.0208	0.0311	0.0092	0.1465
109	1	0.0386	0.0056	-0.0053	-0.0041	0.2288
110	1	-0.0469	-0.0246	-0.0157	-0.0108	0.1053
111	1	0.0670	0.0358	-0.0262	0.0025	-0.1414
112	1	-0.0089	-0.0057	-0.0054	-0.0041	0.0642
113	1	-0.0089	0.0094	-0.0054	0.0225	0.0642
114	1	-0.0089	0.0056	-0.0054	-0.0108	-0.3062
115	1	0.0480	0.0056	0.0207	-0.0440	0.0643
116	1	0.0385	0.0018	0.0155	-0.0506	0.0643
117	1	0.0006	0.0056	-0.0262	-0.0240	-0.3472
118	1	0.0101	0.0094	-0.0314	-0.0573	-0.4702
119	1	0.0006	-0.0019	0.0155	-0.0374	-0.3057
120	1	-0.0565	-0.0057	-0.0106	0.0225	0.3521
121	1	0.0101	-0.0019	-0.0002	-0.0174	-0.3467
122	1	-0.0279	0.0018	-0.0314	-0.0174	-0.1001
123	1	0.0576	0.0056	0.0050	-0.0174	-0.1411
124	1	0.0196	0.0169	-0.0522	0.0490	0.0645
125	1	-0.0089	0.0282	0.0102	-0.0439	0.1056
126	1	-0.0279	0.0056	-0.0158	-0.0439	-0.0178
127	1	-0.0089	-0.0170	0.0206	-0.0307	0.2290
128	1	0.0196	-0.0057	-0.0106	0.0557	-0.1411
129	1	0.0385	0.0018	-0.0054	-0.0706	0.1880
130	1	0.0101	0.0169	0.0519	-0.0041	-0.1821
131	1	0.0386	-0.0095	0.0206	-0.0307	-0.2234
132	1	-0.0184	-0.0246	0.0154	-0.0374	-0.0588
133	1	-0.0279	-0.0133	-0.0054	-0.0041	-0.2646
134	1	0.0576	0.0018	0.0154	-0.0839	0.1057
135	1	-0.0089	-0.0246	-0.0262	0.0158	-0.2234
136	1	0.0861	-0.0170	-0.0262	0.0025	-0.0999
137	1	-0.0184	-0.0095	0.0050	-0.0506	-0.0176
138	1	0.0480	-0.0057	0.0206	-0.0506	-0.2231
139	1	0.0386	0.0056	-0.0054	0.0225	0.0235
140	1	-0.0184	0.0094	-0.0314	0.0225	-0.2231
141	1	0.0101	0.0094	-0.0106	0.0092	-0.0175
142	1	0.0386	0.0207	-0.0470	-0.0307	-0.5107
143	1	-0.0374	0.0282	0.0102	0.0025	-0.3052
144	1	0.0101	0.0018	-0.0210	-0.0573	-0.0997
145	1	-0.0564	0.0358	0.0258	-0.0307	0.1058
146	1	0.0101	0.0207	-0.0106	-0.0108	-0.2642
147	1	-0.0564	-0.0208	-0.0002	0.0291	0.1470
148	1	-0.0184	-0.0510	-0.0002	0.0025	-0.0997
149	1	0.0955	0.0131	0.0050	-0.0041	-0.0586
150	1	0.0006	-0.0284	-0.0158	0.0490	-0.2229
151	1	-0.0184	-0.0019	0.0206	-0.0107	0.1060
152	1	-0.0089	-0.0170	-0.0314	0.0025	-0.2642
153	1	-0.0374	-0.0057	-0.0002	-0.0041	0.3115
154	1	0.0291	-0.0397	0.0102	-0.0240	0.2292
155	1	0.0291	-0.0095	0.0102	-0.0373	0.0648
156	1	0.0861	-0.0057	-0.0418	0.0025	-0.2229
157	1	-0.0184	0.0245	-0.0210	-0.0174	0.3115
158	1	0.0576	0.0207	0.0102	0.0092	0.3115
159	1	-0.0564	-0.0208	0.0102	-0.0373	0.3936
160	1	-0.0374	0.0131	0.0206	0.0158	0.4346
161	1	-0.0374	-0.0095	0.0206	0.0557	0.1060
162	1	-0.0089	0.0244	0.0258	-0.0307	0.2292
163	1	-0.0184	0.0018	0.0414	-0.0107	-0.0173
164	1	0.0481	-0.0019	0.0050	0.0358	0.1061
165	1	0.0101	-0.0170	0.0258	-0.0307	0.2292
166	1	0.0765	-0.0095	-0.0002	0.0358	-0.0995
167	1	-0.0564	0.0282	0.0466	0.0823	-0.1816
168	1	-0.0089	0.0358	-0.0262	-0.0107	-0.3872
169	1	-0.1039	0.0056	0.0154	-0.0373	-0.0995
170	1	-0.0564	-0.0057	0.0258	0.0358	0.3525
171	1	0.0956	0.0056	0.0050	-0.0041	0.4351
172	1	-0.0279	-0.0359	0.0050	0.0756	-0.0172
173	1	0.0006	-0.0019	0.0102	0.0025	0.1882
174	1	0.0291	0.0056	-0.0315	0.0291	-0.0172
175	1	-0.0469	-0.0095	0.0050	-0.0107	0.2705
176	1	0.0101	-0.0095	-0.0054	-0.0373	0.0651
177	1	-0.0089	0.0245	0.0050	0.0424	-0.1816
178	1	-0.0374	0.0207	-0.0419	0.0158	0.1882
179	1	-0.0089	0.0056	0.0466	0.0025	0.1061
180	1	0.0861	0.0056	-0.0002	0.0158	0.1882
181	1	0.0386	-0.0020	0.0050	0.0822	0.1062
182	1	-0.0374	-0.0133	0.0258	0.0225	0.1472
183	1	0.0291	0.0018	0.0102	-0.0240	-0.0171
184	1	-0.0659	0.0018	0.0206	0.0357	-0.2227
185	1	0.0481	0.0018	0.0258	0.0092	-0.2637
186	1	-0.0184	-0.0133	0.0310	0.0092	-0.2227
187	1	0.0576	0.0018	0.0050	-0.0041	0.2705
188	1	-0.0089	-0.0020	0.0050	0.0092	0.1062
189	1	0.0101	0.0094	-0.0419	0.0557	-0.0582
190	1	0.0101	0.0094	0.0206	0.0756	0.1885
191	1	-0.0659	-0.0020	0.0206	0.0225	-0.0582
192	1	0.0101	0.0018	-0.0002	-0.0240	-0.0992
193	1	-0.0374	-0.0057	0.0310	0.0092	-0.0581
