# x	y	u	g	r	i	z
57	0	0.0010	0.0098	0.0199	0.0509	-0.1272
58	0	-0.0561	-0.0167	-0.0113	-0.0155	0.0372
59	0	-0.0180	0.0022	0.0147	-0.0355	0.2837
60	0	0.0771	0.0022	0.0407	0.0310	0.0372
61	0	-0.0751	-0.0129	-0.0478	-0.0355	-0.0039
62	0	0.0010	0.0135	0.0147	-0.0222	0.2017
63	0	-0.0370	0.0135	-0.0061	0.0044	0.0782
64	0	-0.0561	0.0286	0.0043	-0.0554	0.3247
65	0	-0.0085	-0.0016	0.0043	0.0575	-0.0039
66	0	-0.0085	-0.0054	0.0095	0.0443	-0.0450
67	0	-0.0466	0.0286	-0.0114	0.0110	0.0782
68	0	0.0676	-0.0205	0.0147	-0.0355	0.2427
69	0	-0.0751	0.0060	0.0043	-0.0554	0.1604
70	0	-0.0180	0.0060	-0.0218	-0.0355	-0.0862
71	0	0.0010	0.0097	0.0460	0.0177	-0.0450
72	0	-0.0656	-0.0092	-0.0114	-0.0222	-0.2505
73	0	-0.0180	-0.0167	-0.0061	0.0044	0.1604
74	0	0.0581	-0.0129	-0.0009	0.0376	-0.0040
75	0	-0.0370	0.0060	-0.0114	0.0176	0.1604
76	0	0.0105	-0.0054	0.0043	0.0110	-0.0862
77	0	0.0867	-0.0130	-0.0374	-0.0023	-0.2095
78	0	-0.0466	-0.0319	-0.0270	0.0044	-0.0451
79	0	0.0295	-0.0092	-0.0270	-0.0488	-0.4150
80	0	-0.0085	-0.0243	-0.0166	-0.0288	0.0782
81	0	-0.0466	0.0286	-0.0114	-0.0222	-0.1685
82	0	0.0486	-0.0281	-0.0010	-0.0222	0.3657
83	0	-0.0561	-0.0167	0.0199	-0.0355	-0.1685
84	0	0.0676	0.0059	0.0095	0.0575	-0.1274
85	0	-0.0370	0.0022	-0.0062	-0.0289	0.0782
86	0	-0.0180	0.0059	-0.0479	0.0176	-0.2505
87	0	-0.0466	0.0022	-0.0322	-0.0555	0.5303
88	0	0.0200	0.0173	-0.0270	0.0575	0.1193
89	0	-0.0846	-0.0205	0.0095	-0.0222	0.0781
90	0	0.0010	0.0059	-0.0166	-0.0953	-0.1685
91	0	0.0295	0.0135	-0.0218	0.0309	-0.0452
92	0	-0.0656	0.0022	-0.0062	0.0442	0.3247
93	0	-0.0180	0.0059	-0.0270	-0.0820	-0.0452
94	0	0.0010	0.0022	-0.0218	-0.0555	-0.0452
95	0	0.0580	-0.0016	0.0095	-0.0222	-0.3740
96	0	0.0485	-0.0054	-0.0062	0.0641	-0.2920
97	0	0.0295	0.0059	-0.0270	0.0375	0.1193
98	0	0.0390	-0.0205	-0.0010	0.0508	-0.0452
99	0	-0.0561	-0.0130	0.0251	-0.0156	-0.0452
100	0	-0.0180	0.0286	-0.0010	-0.0356	-0.3330
101	0	-0.0180	-0.0054	0.0355	-0.0156	0.3662
102	0	-0.0466	0.0059	0.0094	-0.0157	0.3662
103	0	-0.0466	-0.0130	-0.0166	0.0176	-0.6211
104	0	-0.0276	-0.0319	-0.0427	-0.0157	0.0781
105	0	0.0485	-0.0130	0.0147	-0.0223	-0.0042
106	0	-0.0085	0.0059	0.0147	-0.0024	0.1604
107	0	-0.0180	0.0173	0.0251	-0.0223	0.1193
108	0	0.0200	-0.0054	-0.0166	0.0442	-0.0453
109	0	0.1531	0.0173	0.0042	0.0043	-0.0453
110	0	0.0200	0.0135	0.0720	0.0043	-0.3330
111	0	-0.0276	-0.0054	0.0720	-0.0090	0.2837
112	0	-0.0466	0.0059	0.0094	-0.0090	-0.0042
113	0	-0.0941	-0.0205	0.0147	0.0043	-0.1277
114	0	-0.0466	-0.0130	0.0042	0.0309	0.1604
115	0	-0.0276	0.0248	0.0042	0.0575	-0.1277
116	0	0.0200	0.0286	-0.0218	0.0242	0.1191
117	0	-0.0180	0.0135	-0.0166	-0.0688	-0.2510
118	0	-0.0466	-0.0243	-0.0062	0.0508	0.5713
119	0	-0.0751	-0.0054	0.0094	-0.0290	0.0780
120	0	-0.0846	-0.0016	-0.0114	-0.0423	0.4072
121	0	0.0105	0.0173	-0.0114	0.0641	0.2014
122	0	-0.0085	-0.0168	0.0094	-0.0290	0.1602
123	0	-0.0941	-0.0054	-0.0114	-0.0157	0.2014
124	0	0.0200	-0.0092	-0.0114	0.0508	0.3247
125	0	-0.0276	0.0210	-0.0166	-0.0423	-0.2515
126	0	0.0105	0.0135	0.0094	-0.0157	0.1191
127	0	-0.0180	0.0097	-0.0114	-0.0091	-0.0865
128	0	0.1244	-0.0168	0.0042	-0.0024	-0.3745
129	0	-0.0085	-0.0168	0.0094	0.0242	0.4897
130	0	-0.0370	-0.0319	0.0460	0.1107	0.0780
131	0	0.0485	0.0059	0.0251	0.0841	-0.0043
132	0	-0.0180	-0.0054	0.0564	0.0309	-0.0867
133	0	-0.0275	0.0059	0.0408	0.0774	-0.3335
134	0	-0.0751	-0.0168	0.0407	0.0974	-0.0867
135	0	0.0769	0.0248	0.0564	0.0774	-0.0455
136	0	-0.0275	-0.0244	-0.0114	0.0774	-0.0044
137	0	-0.0465	0.0172	0.0251	0.0441	-0.0044
138	0	0.1149	-0.0054	0.0199	0.0042	-0.2515
139	0	-0.0656	-0.0092	0.0147	0.0309	0.2837
140	0	0.0389	0.0210	0.0042	0.0109	0.2837
141	0	-0.0750	0.0172	0.0094	0.0641	-0.4160
142	0	0.0674	-0.0092	-0.0323	-0.0358	0.2837
143	0	0.0294	0.0021	-0.0062	0.0309	0.2427
144	0	0.0009	0.0059	-0.0114	0.0375	-0.1692
145	0	-0.0085	-0.0092	-0.0427	0.0175	-0.0456
146	0	0.0104	-0.0244	-0.0219	-0.0091	-0.1692
147	0	0.0104	-0.0017	-0.0062	-0.0358	-0.2104
148	0	-0.0940	0.0097	0.0147	-0.0358	0.1602
149	0	-0.0939	0.0097	0.0199	-0.0624	-0.3750
150	0	0.0199	0.0059	-0.0062	0.0108	-0.0868
151	0	-0.0844	-0.0017	0.0042	-0.0291	-0.2104
152	0	-0.0180	0.0059	-0.0219	-0.0025	-0.2515
153	0	-0.0370	0.0021	-0.0114	-0.0225	0.3662
154	0	-0.0275	-0.0054	0.0251	-0.0225	-0.1279
155	0	0.0673	-0.0357	0.0042	0.0042	0.2014
156	0	-0.0085	-0.0130	-0.0010	0.0442	0.2014
157	0	-0.0275	0.0172	0.0199	-0.0158	-0.2520
158	0	-0.0750	0.0021	0.0042	0.0375	-0.2104
159	0	0.0294	-0.0055	-0.0062	-0.0158	0.0367
160	0	-0.0748	-0.0092	-0.0271	0.0042	-0.0869
161	0	-0.0559	-0.0092	-0.0062	0.0442	0.1604
162	0	0.0104	-0.0206	0.0565	-0.0358	0.2014
163	0	-0.0180	-0.0130	0.0042	-0.0358	0.2014
164	0	0.0009	0.0172	0.0095	0.0775	-0.0869
165	0	-0.0275	0.0361	-0.0167	0.0309	-0.3340
166	0	0.0578	0.0021	-0.0219	0.0175	0.2017
167	0	-0.0180	0.0059	0.0460	-0.0558	-0.0869
168	0	0.0673	0.0172	0.0303	0.0242	0.1190
169	0	0.0009	0.0172	-0.0167	-0.0158	-0.0045
170	0	-0.0464	0.0135	0.0042	0.0442	-0.1282
171	0	-0.0275	0.0059	-0.0219	0.0108	0.1190
172	0	-0.0085	-0.0357	-0.0010	-0.0958	-0.1282
173	0	0.0009	-0.0320	0.0460	0.0375	-0.0458
174	0	-0.0085	-0.0092	0.0042	0.0175	-0.2520
175	0	0.0388	0.0210	0.0147	0.0508	0.0779
176	0	0.0104	-0.0092	-0.0480	-0.0359	0.0779
177	0	-0.0464	-0.0092	0.0147	-0.0559	0.1191
0	1	-0.0084	-0.0242	0.0148	-0.0287	0.2427
1	1	-0.0179	-0.0204	-0.0269	-0.0088	-0.2087
2	1	-0.0274	0.0098	-0.0373	0.0310	-0.2910
3	1	-0.0369	-0.0280	-0.0113	-0.0353	-0.0446
4	1	-0.0369	-0.0016	0.0460	-0.1017	-0.2500
5	1	0.0677	-0.0091	-0.0061	0.0576	0.1606
6	1	-0.0179	-0.0167	-0.0009	0.0045	0.2017
7	1	-0.0750	-0.0129	-0.0165	-0.0088	0.2427
8	1	0.0296	-0.0016	-0.0321	-0.0022	-0.1680
9	1	-0.0369	-0.0204	-0.0321	-0.0022	-0.0857
10	1	-0.0179	-0.0129	0.0356	-0.0022	0.1195
11	1	0.0867	0.0060	-0.0113	-0.0154	-0.3730
12	1	0.0106	0.0211	-0.0217	-0.0287	-0.2910
13	1	-0.0940	-0.0091	0.0356	0.0310	0.0374
14	1	0.0201	-0.0016	-0.0217	0.0045	0.3247
15	1	0.0106	0.0135	-0.0113	-0.0022	-0.3730
16	1	0.1343	-0.0394	-0.0009	0.0177	-0.3320
17	1	-0.0179	-0.0242	0.0147	-0.0221	0.0785
18	1	0.0011	-0.0242	-0.0009	-0.0420	-0.1270
19	1	-0.0179	0.0211	0.0408	-0.0154	0.3247
20	1	0.0392	0.0173	0.0095	0.0244	-0.0447
21	1	-0.0084	-0.0016	-0.0165	0.0509	0.1195
22	1	-0.0084	-0.0016	0.0200	0.0509	-0.0037
23	1	0.0582	0.0060	0.0199	0.0177	-0.3320
24	1	0.0296	-0.0167	0.0564	0.0377	-0.3320
25	1	-0.0560	0.0135	0.0303	-0.0088	0.0784
26	1	-0.0084	-0.0091	-0.0061	0.0310	-0.2090
27	1	0.0296	0.0098	-0.0165	-0.0486	-0.0858
28	1	0.0391	-0.0242	-0.0217	-0.0552	-0.0448
29	1	0.0106	0.0022	-0.0321	0.0642	-0.0859
30	1	-0.0275	-0.0091	-0.0061	0.0509	-0.1270
31	1	-0.0275	0.0173	-0.0165	-0.0486	-0.2910
32	1	0.0201	-0.0129	-0.0321	-0.0155	0.1194
33	1	-0.0560	-0.0016	-0.0009	-0.0022	-0.0859
34	1	0.0486	0.0098	0.0095	-0.0553	-0.2910
35	1	-0.0656	0.0173	-0.0061	0.0044	0.1194
36	1	0.0771	-0.0091	-0.0009	-0.0155	0.1604
37	1	-0.0370	0.0135	0.0251	0.0177	-0.1270
38	1	-0.0085	0.0249	0.0251	0.0044	0.2017
39	1	0.0582	0.0060	-0.0269	-0.0553	-0.2092
40	1	-0.0085	0.0060	-0.0321	-0.0354	0.3657
41	1	0.0201	-0.0054	-0.0061	0.0310	0.0784
42	1	-0.0085	0.0098	-0.0113	-0.0553	-0.3735
43	1	0.0201	0.0135	-0.0322	-0.0221	0.2014
44	1	-0.0275	0.0098	-0.0269	-0.0155	-0.1270
45	1	-0.1227	-0.0016	0.0147	-0.0354	0.2837
46	1	0.0011	0.0060	0.0043	0.0111	-0.3325
47	1	-0.0275	0.0060	0.0095	-0.0486	-0.2505
48	1	-0.0180	-0.0167	0.0251	-0.0089	-0.4556
49	1	-0.0751	-0.0243	-0.0113	-0.0022	-0.3325
50	1	0.0106	-0.0016	0.0616	0.0310	0.0372
51	1	0.0391	-0.0129	0.0095	-0.0089	-0.0449
52	1	0.0201	0.0022	-0.0009	-0.0221	0.1604
53	1	0.0486	0.0135	0.0147	0.0376	-0.2915
54	1	0.0867	-0.0016	0.0043	0.0575	-0.1270
55	1	0.0771	0.0135	0.0043	-0.0421	-0.1682
56	1	-0.0466	0.0060	-0.0061	0.0907	-0.1272
57	1	0.0010	-0.0432	-0.0061	0.0110	-0.1682
58	1	-0.0370	-0.0016	-0.0113	-0.0089	-0.1272
59	1	0.0486	-0.0280	-0.0269	-0.0554	-0.0449
60	1	0.0391	-0.0167	-0.0009	0.0177	-0.4561
61	1	0.0010	-0.0092	-0.0009	-0.0155	-0.1682
62	1	0.0010	0.0022	0.0199	0.0044	0.0372
63	1	-0.0275	0.0022	-0.0113	0.0443	0.0784
64	1	-0.0085	0.0211	-0.0530	-0.0355	0.0782
65	1	0.0771	0.0060	-0.0218	0.0575	-0.1272
66	1	-0.0275	-0.0280	0.0043	0.0309	0.0782
67	1	0.0201	0.0173	-0.0114	0.0044	0.0372
68	1	0.0771	-0.0092	0.0147	-0.0023	-0.1272
69	1	0.0486	-0.0356	0.0251	0.0443	-0.2095
70	1	-0.0275	0.0173	0.0095	-0.0023	0.4482
71	1	0.0962	-0.0016	-0.0061	-0.0155	-0.0861
72	1	-0.0085	0.0211	0.0355	0.0177	-0.1272
73	1	0.0201	-0.0205	-0.0061	-0.0355	-0.0039
74	1	0.0010	-0.0054	0.0251	-0.0023	-0.1272
75	1	0.0391	-0.0016	0.0095	0.0309	-0.1682
76	1	0.0486	0.0286	-0.0009	-0.0089	-0.1272
77	1	-0.0466	0.0060	-0.0062	0.0309	-0.3740
78	1	-0.0085	-0.0092	0.0095	-0.0355	-0.0040
79	1	-0.1132	0.0022	0.0199	-0.0089	-0.0862
80	1	-0.0085	-0.0054	-0.0062	0.0641	0.0782
81	1	-0.0466	-0.0016	0.0355	-0.0952	0.0371
82	1	-0.0657	-0.0054	-0.0010	0.0176	0.1604
83	1	-0.0085	-0.0054	-0.0114	-0.0023	-0.0040
84	1	0.0200	-0.0130	-0.0010	0.0309	0.0371
85	1	0.0105	0.0022	-0.0114	-0.0222	-0.0451
86	1	-0.1036	0.0173	0.0147	-0.0289	-0.0040
87	1	-0.0751	-0.0243	-0.0114	0.0110	0.1194
88	1	0.0391	0.0022	0.0459	-0.0089	0.0371
89	1	-0.0085	-0.0130	0.0147	0.0442	-0.0040
90	1	0.0391	0.0362	-0.0062	0.0110	0.0781
91	1	0.0295	0.0211	-0.0010	-0.0156	-0.4150
92	1	-0.0276	-0.0016	-0.0218	-0.0621	-0.1685
93	1	0.0010	0.0022	-0.0114	-0.0289	-0.4150
94	1	-0.1132	0.0022	-0.0010	0.0442	-0.0452
95	1	0.0200	-0.0319	0.0303	-0.0156	-0.2097
96	1	-0.0180	0.0362	-0.0270	-0.0023	-0.2505
97	1	0.0200	-0.0016	-0.0010	-0.0223	0.0781
98	1	0.0675	0.0059	0.0095	-0.0023	-0.2510
99	1	0.0105	-0.0054	0.0147	0.0442	-0.2097
100	1	0.0676	-0.0016	-0.0166	0.0110	-0.2920
101	1	0.0675	0.0173	-0.0114	-0.0090	-0.1687
102	1	0.1056	-0.0016	0.0042	0.0243	-0.3745
103	1	0.0865	-0.0356	-0.0218	0.1107	-0.2097
104	1	0.0105	-0.0054	0.0303	0.0442	-0.0041
105	1	0.0675	-0.0130	0.0251	-0.0023	0.0781
106	1	0.0105	0.0135	0.0147	0.0109	0.4072
107	1	0.0200	-0.0168	-0.0062	-0.0622	-0.6621
108	1	0.0485	0.0173	-0.0010	-0.0489	0.2427
109	1	-0.0181	0.0211	0.0303	0.0708	-0.3740
110	1	0.0105	0.0059	0.0460	0.0176	-0.1687
111	1	0.0105	-0.0016	0.0147	-0.0024	-0.2097
112	1	0.0105	-0.0016	-0.0010	-0.0024	-0.4155
113	1	0.0580	-0.0054	0.0147	-0.0223	-0.1687
114	1	0.0580	-0.0130	-0.0114	0.0641	-0.1687
115	1	0.0200	0.0248	0.0094	-0.0223	-0.0042
116	1	0.0105	-0.0168	-0.0270	-0.0157	0.1191
117	1	0.0200	-0.0016	-0.0166	0.0708	-0.3745
118	1	0.0010	-0.0054	0.0199	0.0907	-0.4565
119	1	0.0200	-0.0016	-0.0114	0.0442	0.0369
120	1	-0.0085	-0.0054	-0.0010	-0.0490	0.2014
121	1	-0.0466	-0.0092	0.0094	0.0375	0.0369
122	1	0.0389	0.0059	0.0199	-0.0157	-0.4980
123	1	0.0200	-0.0319	0.0094	0.0109	-0.0865
124	1	-0.0370	0.0286	-0.0062	-0.0090	-0.0865
125	1	-0.0276	-0.0054	0.0042	-0.0224	0.1604
126	1	0.0294	-0.0357	-0.0062	0.0242	0.2427
127	1	0.0010	0.0059	-0.0323	0.0109	0.1191
128	1	-0.0085	0.0059	0.0303	0.0508	-0.2510
129	1	0.0675	0.0021	0.0460	0.1173	-0.3745
130	1	-0.0180	-0.0244	0.0042	0.0907	-0.2102
131	1	-0.0370	0.0097	-0.0114	0.0974	-0.2925
132	1	-0.0085	0.0021	-0.0010	0.1107	-0.1689
133	1	-0.0275	0.0172	0.0669	0.1506	-0.5391
134	1	0.0485	-0.0168	-0.0166	0.1372	-0.1689
135	1	-0.0275	-0.0054	0.0303	0.1907	0.1191
136	1	0.0199	-0.0168	-0.0166	0.0641	-0.4160
137	1	-0.0370	0.0021	0.0094	0.0375	-0.0867
138	1	0.0579	-0.0054	0.0303	0.0508	-0.2102
139	1	-0.0940	0.0172	0.0094	0.0242	-0.1689
140	1	-0.0085	-0.0206	-0.0062	-0.0224	-0.0867
141	1	0.0104	0.0097	-0.0010	0.0175	0.3252
142	1	-0.0180	-0.0319	0.0199	-0.0557	0.0368
143	1	-0.0465	-0.0017	-0.0114	-0.0024	-0.0867
144	1	0.0294	-0.0206	0.0355	-0.0025	0.0367
145	1	0.0104	0.0021	-0.0114	0.0575	-0.4160
146	1	-0.1034	0.0135	0.0042	-0.0624	-0.3340
147	1	-0.0370	0.0135	0.0094	-0.0224	-0.1279
148	1	-0.0465	-0.0244	-0.0010	0.0308	-0.4575
149	1	0.0579	0.0097	-0.0114	0.0441	-0.0868
150	1	0.0009	0.0059	-0.0062	-0.0424	-0.0044
151	1	-0.0180	0.0248	0.0251	-0.0558	-0.0457
152	1	0.0009	0.0323	0.0199	-0.0025	-0.3340
153	1	-0.0370	-0.0206	-0.0219	0.0242	-0.0045
154	1	-0.0750	-0.0017	-0.0114	-0.0291	-0.2104
155	1	0.0199	-0.0055	0.0199	-0.0624	-0.0045
156	1	-0.0180	-0.0055	0.0147	-0.0158	-0.4575
157	1	0.0104	0.0097	0.0356	-0.0158	-0.0457
158	1	-0.0464	-0.0017	0.0095	0.0441	0.0779
159	1	-0.0180	-0.0244	-0.0114	-0.0691	-0.3750
160	1	0.0199	-0.0130	-0.0114	0.0108	-0.3755
161	1	-0.0275	0.0021	0.0303	-0.0092	-0.2520
162	1	-0.0085	0.0248	-0.0114	0.0575	-0.0457
163	1	-0.0085	-0.0055	-0.0271	-0.0092	-0.2930
164	1	0.0104	-0.0130	-0.0219	0.0042	-0.2104
165	1	0.0009	-0.0130	-0.0219	-0.0425	0.1604
166	1	-0.0180	-0.0017	0.0251	-0.0625	-0.3755
167	1	0.0957	-0.0017	-0.0062	0.0108	-0.1694
168	1	0.0104	0.0021	-0.0062	0.0242	-0.1282
169	1	-0.0085	0.0097	-0.0114	-0.0025	-0.3345
170	1	-0.0180	0.0210	-0.0428	-0.0625	-0.2520
171	1	-0.0180	0.0021	-0.0219	0.0309	0.2014
172	1	-0.0180	0.0097	-0.0167	-0.0158	-0.1694
173	1	-0.0085	-0.0168	0.0408	-0.0225	0.0779
174	1	-0.0275	0.0135	0.0095	0.0242	-0.2930
175	1	0.0199	0.0059	-0.0114	0.0175	0.0779
176	1	0.0577	0.0059	-0.0167	0.0175	0.0367
177	1	-0.0369	0.0135	-0.0219	-0.0092	0.1604
0	2	-0.0179	0.0098	-0.0320	0.0377	-0.0446
1	2	-0.0369	-0.0167	-0.0061	0.0244	-0.1677
2	2	0.0201	-0.0167	0.0044	0.0244	-0.3730
3	2	0.0201	-0.0129	-0.0008	0.0576	-0.0857
4	2	0.0011	0.0022	-0.0632	0.0111	0.2427
5	2	0.1152	-0.0167	-0.0425	-0.0353	-0.1677
6	2	0.0201	0.0135	0.0356	0.0045	-0.0036
7	2	0.0677	-0.0204	0.0148	0.0775	-0.2910
8	2	0.0201	0.0060	-0.0165	0.0377	-0.2910
9	2	-0.0560	-0.0091	0.0252	0.0178	-0.0857
10	2	-0.0274	-0.0242	0.0043	0.0310	-0.0857
11	2	0.0011	0.0022	0.0043	0.0310	0.1606
12	2	-0.0084	-0.0016	-0.0165	0.0178	0.0375
13	2	0.0011	-0.0204	-0.0061	0.0310	0.2837
14	2	0.0391	-0.0016	-0.0165	-0.0154	-0.1677
15	2	-0.0274	-0.0204	0.0147	0.0111	0.4067
16	2	-0.0560	0.0173	0.0095	0.0377	-0.0857
17	2	-0.0845	-0.0242	0.0304	0.0244	0.1195
18	2	0.0392	-0.0091	0.0043	0.0244	0.4478
19	2	0.0011	-0.0204	0.0251	-0.0088	-0.0447
20	2	-0.0084	-0.0129	-0.0009	-0.0088	0.0785
21	2	-0.0656	-0.0016	-0.0477	-0.0088	0.2427
22	2	0.0201	0.0400	0.0356	-0.0154	0.2427
23	2	0.0011	0.0022	0.0199	-0.0221	0.2017
24	2	0.0582	-0.0280	0.0303	0.0310	-0.0037
25	2	-0.0179	-0.0204	0.0251	-0.0619	-0.2910
26	2	0.0296	-0.0016	-0.0061	-0.0154	-0.1270
27	2	-0.0084	0.0022	-0.0061	0.0774	0.2017
28	2	-0.0179	0.0362	-0.0113	-0.0221	0.2837
29	2	0.0391	-0.0053	0.0251	-0.0088	0.1606
30	2	0.1343	0.0060	0.0095	-0.0022	0.1604
31	2	-0.0179	0.0287	0.0355	-0.0221	0.3247
32	2	-0.0751	-0.0129	0.0095	0.0377	-0.1680
33	2	0.0582	0.0249	0.0563	-0.0552	-0.0858
34	2	-0.0465	0.0324	-0.0165	0.0377	-0.1270
35	2	0.0677	0.0249	-0.0113	-0.0619	-0.2910
36	2	-0.0370	0.0173	-0.0269	0.0244	0.2427
37	2	0.0201	0.0287	-0.0217	0.0708	0.0373
38	2	-0.0370	-0.0091	-0.0269	0.0509	0.0784
39	2	0.0677	0.0211	0.0563	-0.0155	0.0784
40	2	-0.0465	-0.0167	-0.0061	-0.0022	-0.0859
41	2	-0.0560	0.0098	-0.0113	-0.0221	0.3247
42	2	0.0391	0.0060	0.0199	-0.0420	-0.1682
43	2	0.0201	-0.0091	-0.0061	0.0044	0.2837
44	2	0.0391	-0.0129	-0.0113	-0.0088	0.2017
45	2	0.0771	-0.0016	-0.0061	0.0111	-0.1680
46	2	0.0106	-0.0016	0.0147	0.0642	0.2427
47	2	-0.0275	-0.0016	-0.0322	0.0575	0.2427
48	2	0.0010	0.0022	-0.0009	-0.0022	0.2837
49	2	0.0106	0.0022	-0.0113	-0.0088	0.1194
50	2	-0.0275	-0.0167	-0.0009	-0.0354	0.2017
51	2	0.0106	0.0098	0.0147	-0.0354	0.4072
52	2	0.0010	-0.0016	0.0407	0.0310	-0.0449
53	2	-0.0180	-0.0243	-0.0113	-0.0155	0.1606
54	2	-0.0085	0.0098	-0.0269	-0.0487	0.0372
55	2	0.0676	-0.0243	0.0147	-0.0155	0.0784
56	2	0.0201	-0.0092	0.0303	-0.0089	-0.0449
57	2	0.0676	0.0060	-0.0113	0.0509	-0.0859
58	2	0.0105	-0.0054	0.0251	0.0044	-0.1272
59	2	0.1057	-0.0054	-0.0165	0.0708	0.2837
60	2	0.0296	0.0248	-0.0478	-0.0089	-0.1682
61	2	-0.0941	0.0211	0.0303	-0.0089	0.0372
62	2	0.0582	-0.0054	0.0147	0.0376	-0.2505
63	2	-0.0751	0.0211	-0.0009	-0.0222	-0.0039
64	2	-0.0085	0.0060	0.0511	-0.0022	0.1604
65	2	0.0010	-0.0205	-0.0009	-0.0089	-0.1272
66	2	-0.0085	0.0211	0.0043	-0.0222	-0.0039
67	2	-0.0751	0.0248	0.0043	-0.0222	0.2427
68	2	-0.0656	0.0248	-0.0530	-0.0487	0.2427
69	2	-0.0370	0.0060	0.0095	0.0243	-0.0861
70	2	-0.0085	-0.0016	-0.0009	0.0443	0.2427
71	2	-0.0180	0.0060	-0.0374	-0.0488	-0.1272
72	2	0.0296	-0.0394	0.0095	0.0376	0.1194
73	2	0.0105	0.0097	0.0251	-0.0288	-0.2505
74	2	-0.0656	-0.0129	-0.0270	-0.0288	-0.2095
75	2	0.0105	0.0060	-0.0114	0.0376	-0.0861
76	2	-0.0275	0.0022	-0.0426	-0.0155	-0.0861
77	2	-0.0276	-0.0167	-0.0062	-0.0488	0.0372
78	2	0.0581	0.0022	-0.0009	-0.0089	-0.0039
79	2	0.0676	0.0211	-0.0009	-0.0155	-0.0450
80	2	-0.0846	-0.0356	-0.0062	0.0243	0.0782
81	2	-0.0180	0.0135	-0.0374	0.0376	0.0372
82	2	-0.0276	0.0286	0.0147	-0.0222	-0.0450
83	2	0.0581	0.0059	-0.0010	0.0243	-0.0862
84	2	0.0200	0.0211	-0.0062	0.0376	0.2427
