# x	y	u	g	r	i	z
81	1	0.0389	0.0132	0.0157	0.0223	0.1001
82	1	-0.0086	0.0094	-0.0154	-0.0374	-0.1056
83	1	0.1909	0.0057	0.0521	0.0554	-0.0233
84	1	0.1055	0.0320	0.0261	0.0223	0.0179
85	1	0.1149	0.0019	0.0105	-0.0042	-0.0645
86	1	0.0579	-0.0019	0.0157	0.0223	0.1824
87	1	0.0104	0.0207	-0.0518	-0.0042	-0.1877
88	1	0.0199	-0.0131	0.0312	-0.0241	-0.0645
89	1	-0.0086	0.0244	-0.0725	-0.0308	0.1414
90	1	-0.0371	0.0057	0.0001	-0.0640	0.1824
91	1	0.0009	0.0019	0.0105	-0.0175	-0.1877
92	1	-0.0086	0.0056	0.0417	0.0488	0.1414
93	1	0.0009	0.0169	-0.0258	0.0488	-0.1056
94	1	-0.0086	-0.0056	0.0157	-0.0241	0.0179
95	1	0.0009	-0.0169	0.0105	-0.0109	0.0179
96	1	0.0104	-0.0131	0.0001	-0.0109	-0.0645
97	1	-0.0181	-0.0094	-0.0103	0.0355	-0.0233
98	1	0.0104	-0.0131	-0.0051	0.0090	0.1414
99	1	-0.0086	-0.0019	-0.0154	-0.0241	0.2236
100	1	-0.0181	-0.0244	-0.0154	-0.0706	-0.2700
101	1	0.0294	0.0094	-0.0103	-0.0241	0.0179
102	1	0.0579	-0.0056	-0.0258	-0.0308	-0.1877
103	1	0.0294	0.0394	0.0105	0.0355	0.3057
104	1	0.0579	0.0132	-0.0051	0.0355	0.3057
105	1	-0.0276	0.0357	0.0157	0.0488	0.2646
106	1	-0.1321	-0.0244	0.0364	0.0687	-0.1877
107	1	0.0579	0.0132	-0.0051	0.0156	-0.4346
108	1	0.0104	0.0056	-0.0051	0.0687	0.0179
109	1	-0.0276	-0.0169	0.0261	-0.0241	-0.0233
110	1	0.0673	0.0056	0.0157	-0.0441	0.0590
111	1	-0.0656	0.0169	0.0105	0.0687	0.3467
112	1	-0.0181	-0.0056	0.0312	-0.0507	0.1001
113	1	0.1149	-0.0019	0.0157	0.0024	-0.1467
114	1	0.0579	0.0357	0.0001	-0.0175	0.4292
115	1	-0.0086	-0.0056	0.0001	-0.0839	0.0179
116	1	0.0104	0.0056	0.0105	-0.0175	0.1001
117	1	-0.0276	0.0019	0.0053	-0.0640	0.0590
118	1	-0.0276	-0.0094	-0.0051	-0.0175	0.0179
119	1	-0.0181	0.0056	-0.0155	0.0156	0.3882
120	1	0.0104	-0.0244	-0.0051	0.0156	-0.1055
121	1	-0.0086	-0.0169	0.0260	-0.0175	-0.0233
122	1	-0.0181	-0.0131	0.0053	0.0289	0.1414
123	1	0.0294	0.0131	0.0001	0.0156	0.0179
124	1	0.0389	-0.0094	0.0364	-0.0640	0.1001
125	1	-0.0276	0.0169	0.0520	-0.0839	-0.0643
126	1	0.0294	-0.0131	0.0053	0.0289	0.1824
127	1	-0.0086	0.0206	-0.0258	0.0222	0.2646
128	1	0.0009	-0.0282	0.0105	0.0090	-0.1467
129	1	0.0388	0.0094	-0.0051	-0.0242	-0.1055
130	1	-0.0751	0.0244	0.0105	-0.0043	0.1001
131	1	0.0578	-0.0094	-0.0155	0.0289	-0.1877
132	1	0.0294	-0.0169	0.0416	0.0024	-0.0233
133	1	0.0009	-0.0056	-0.0310	-0.0043	0.0179
134	1	0.0199	-0.0019	-0.0207	-0.0640	0.2646
135	1	0.0009	0.0169	0.0105	-0.0308	-0.0643
136	1	-0.0181	-0.0169	0.0519	0.0686	0.1414
137	1	-0.0181	-0.0019	0.0208	0.0488	-0.1055
138	1	-0.0086	0.0131	0.0001	0.0421	-0.1877
139	1	-0.0086	0.0019	0.0053	0.0156	0.1001
140	1	-0.0181	-0.0019	0.0105	-0.0507	-0.1055
141	1	0.0673	-0.0094	0.0312	0.0090	0.0179
142	1	-0.0276	0.0281	0.0312	-0.0242	-0.1467
143	1	-0.0181	0.0056	0.0364	0.0090	-0.1877
144	1	-0.0181	-0.0094	0.0053	0.0421	-0.0643
145	1	0.1147	-0.0169	0.0312	0.0620	0.1001
146	1	0.0388	0.0207	-0.0103	-0.0043	0.0590
147	1	0.1526	0.0319	-0.0103	0.0421	0.0590
148	1	0.0673	0.0131	-0.0103	0.0024	0.1414
149	1	-0.0181	0.0281	-0.0258	-0.0175	-0.1877
150	1	0.0863	0.0131	0.0364	-0.0109	0.1414
151	1	0.0199	0.0094	0.0105	-0.0573	0.2646
152	1	-0.0370	0.0131	0.0157	-0.0242	-0.2700
153	1	-0.0370	-0.0244	0.0157	0.0488	0.3467
154	1	-0.0181	0.0131	0.0001	0.0819	0.1414
155	1	0.0863	0.0244	0.0001	0.0156	-0.3936
156	1	0.0009	0.0019	0.0053	0.0554	0.0179
157	1	0.0388	-0.0056	0.0416	-0.0573	-0.0233
158	1	0.0293	0.0019	0.0053	0.0819	0.1824
159	1	-0.0276	-0.0019	-0.0362	-0.0043	0.0590
160	1	0.0768	0.0019	0.0208	0.0222	-0.0643
161	1	-0.0086	0.0169	-0.0310	0.0024	0.1414
162	1	-0.0276	0.0169	0.0364	0.0024	0.3057
163	1	0.0198	-0.0131	0.0312	-0.0109	-0.1877
164	1	-0.0656	-0.0019	-0.0155	-0.0706	-0.0643
165	1	-0.0370	-0.0019	0.0001	0.0156	-0.0643
166	1	0.0104	-0.0206	-0.0103	-0.0175	0.3057
167	1	0.1147	0.0019	-0.0051	0.0090	-0.3936
168	1	-0.0086	0.0056	-0.0103	-0.0374	0.4702
169	1	-0.0181	0.0131	0.0312	-0.0175	-0.2288
170	1	-0.0086	0.0094	0.0001	-0.0175	0.4702
171	1	-0.0370	0.0056	-0.0155	-0.0043	-0.1055
172	1	0.0957	-0.0019	-0.0207	0.0090	-0.3110
173	1	-0.0181	-0.0056	0.0053	0.0488	-0.1467
174	1	-0.0276	0.0019	-0.0051	-0.0308	0.1414
175	1	-0.0086	0.0019	0.0312	0.0422	0.0179
176	1	-0.0086	0.0094	0.0208	0.0024	0.1414
177	1	0.0483	-0.0169	-0.0103	0.0223	0.2646
178	1	-0.0276	0.0056	0.0312	0.0554	-0.2288
179	1	-0.0181	-0.0056	0.0364	-0.0308	0.1414
180	1	0.0198	0.0131	0.0157	0.0024	0.2646
181	1	-0.0086	0.0019	0.0364	0.0753	0.2646
182	1	-0.0181	-0.0056	-0.0103	-0.0507	-0.6406
183	1	0.0104	-0.0169	0.0260	0.0687	0.0179
184	1	-0.0086	0.0207	0.0208	-0.0241	0.2236
185	1	0.0388	-0.0131	-0.0155	0.0024	0.3882
186	1	-0.0845	-0.0056	0.0312	0.0355	0.1414
187	1	-0.0466	0.0094	-0.0207	-0.0042	0.0179
188	1	0.0009	0.0019	-0.0051	0.0488	0.0179
189	1	0.0293	0.0169	-0.0258	0.0687	0.1002
190	1	-0.0276	0.0244	-0.0362	0.0753	0.1824
191	1	0.0104	-0.0019	0.0208	0.0621	0.2236
192	1	-0.0466	0.0056	0.0364	-0.0573	0.3472
193	1	-0.0276	0.0056	-0.0155	0.0090	-0.3521
194	1	-0.0371	-0.0019	0.0105	0.0355	-0.3110
195	1	0.0198	-0.0094	0.0105	0.0621	0.1002
196	1	0.0009	-0.0094	0.0208	0.0090	0.3472
197	1	-0.0276	0.0132	-0.0206	-0.0042	0.2236
