# x	y	u	g	r	i	z
63	0	0.0105	-0.0017	-0.0414	0.0282	0.0535
64	0	0.0295	-0.0168	-0.0206	0.0216	-0.1523
65	0	0.0105	0.0171	0.0573	0.0149	0.0535
66	0	0.0485	-0.0017	-0.0050	-0.0116	0.0535
67	0	0.0485	0.0321	0.0157	0.0613	-0.0288
68	0	-0.0275	-0.0356	0.0053	0.0680	0.2593
69	0	-0.0085	-0.0017	0.0157	0.0149	-0.2346
70	0	-0.0370	-0.0168	-0.0051	0.0613	0.1770
71	0	0.0580	-0.0017	0.0366	-0.0116	0.1357
72	0	-0.0085	0.0171	-0.0103	0.0879	-0.1523
73	0	-0.0275	-0.0017	0.0001	0.0481	-0.0699
74	0	-0.0750	0.0095	0.0105	0.0348	-0.0699
75	0	0.0295	0.0208	0.0365	0.0945	0.0123
76	0	-0.0275	0.0208	0.0365	0.0613	0.2180
77	0	-0.0370	-0.0093	0.0261	-0.0580	0.1357
78	0	-0.0180	0.0208	-0.0051	0.0812	0.0946
79	0	-0.0465	0.0171	-0.0155	0.0215	-0.2759
80	0	0.0200	-0.0093	-0.0103	0.0149	0.0535
81	0	0.0295	-0.0243	-0.0051	0.0149	0.0535
82	0	0.0010	0.0171	0.0001	-0.0315	0.0123
83	0	-0.0560	-0.0281	0.0157	-0.0116	0.1770
84	0	-0.0085	0.0283	0.0105	-0.0315	0.0535
85	0	-0.0180	-0.0130	-0.0051	-0.0050	0.2593
86	0	-0.0370	-0.0168	0.0053	0.0414	0.2593
87	0	-0.0180	-0.0093	-0.0051	-0.0116	0.0123
88	0	-0.0751	-0.0205	0.0313	0.0149	0.0534
89	0	-0.0656	0.0020	0.0209	-0.0381	0.0534
90	0	0.0201	0.0058	0.0209	-0.0249	0.1768
91	0	0.0486	0.0133	0.0573	0.0281	0.0946
92	0	-0.0751	0.0208	-0.0414	0.0016	-0.3169
93	0	-0.0275	0.0208	0.0209	0.0414	0.0123
94	0	0.0295	0.0170	0.0313	0.0083	-0.0289
95	0	0.0485	-0.0055	-0.0259	0.0547	-0.1523
96	0	0.0010	0.0095	0.0001	0.0149	-0.1934
97	0	-0.0370	0.0020	0.0001	0.0016	0.3823
98	0	-0.0560	0.0320	0.0157	0.0547	0.0123
99	0	0.0391	-0.0093	0.0105	0.0348	-0.1523
100	0	0.0010	-0.0243	0.0573	0.0281	-0.2346
101	0	-0.0275	0.0057	0.0261	0.0016	-0.2759
102	0	-0.0180	0.0245	0.0573	0.0945	0.1357
103	0	-0.0370	0.0170	0.0105	0.1077	-0.1523
104	0	-0.0656	0.0396	0.0624	0.0348	-0.1523
105	0	0.0486	0.0283	-0.0051	0.2139	-0.0289
106	0	0.0010	-0.0055	0.0261	0.1741	-0.2759
107	0	-0.0275	-0.0093	0.0261	0.1011	0.3003
108	0	-0.0180	-0.0131	0.0417	0.0613	0.0122
109	0	0.0105	-0.0093	-0.0051	0.0414	0.1357
110	0	0.0391	0.0020	-0.0155	0.0082	0.3823
111	0	-0.0180	-0.0093	-0.0155	-0.0050	-0.1936
112	0	0.0295	0.0133	-0.0207	0.0016	0.0533
113	0	0.0581	-0.0018	0.0157	0.0082	-0.0701
114	0	-0.1132	0.0057	-0.0155	0.0215	0.2593
115	0	0.0200	0.0057	-0.0259	0.0016	-0.1936
116	0	-0.0180	-0.0206	0.0573	-0.0183	-0.1112
117	0	0.0676	-0.0018	0.0364	0.0546	0.0122
118	0	0.0486	0.0057	0.0209	0.0016	-0.1523
119	0	0.0486	0.0170	0.0573	0.0281	0.2593
120	0	0.0391	-0.0056	0.0988	0.0613	0.2593
121	0	-0.0180	0.0170	0.0209	-0.0050	-0.1523
122	0	0.0200	0.0132	-0.0467	-0.0050	0.1357
123	0	-0.0085	0.0283	0.0521	-0.0117	0.1768
124	0	-0.0085	-0.0093	-0.0155	0.0414	0.0533
125	0	-0.0085	-0.0131	-0.0259	0.0480	0.3823
126	0	-0.0275	-0.0018	0.0364	0.0414	-0.2349
127	0	-0.0656	-0.0206	0.0209	-0.0382	-0.0702
128	0	-0.0275	0.0132	-0.0103	0.1077	-0.3584
129	0	0.0486	0.0095	-0.0103	-0.0249	0.0533
130	0	0.0295	0.0095	-0.0363	0.0148	0.1768
131	0	0.0200	-0.0356	-0.0155	-0.0448	0.0533
132	0	-0.0085	0.0320	0.0209	-0.0117	-0.1936
133	0	-0.0085	0.0095	-0.0311	-0.0581	-0.1523
134	0	0.0295	-0.0206	0.0468	-0.0051	0.1357
135	0	0.0771	0.0057	0.0468	0.0480	0.0122
136	0	0.0105	-0.0319	0.0053	-0.0183	-0.0702
137	0	-0.0561	0.0132	-0.0311	-0.0183	-0.0290
138	0	-0.0276	0.0057	-0.0155	-0.0382	-0.0290
139	0	-0.0466	-0.0056	-0.0259	-0.0117	-0.1113
140	0	0.0581	0.0095	0.0105	-0.0051	0.0945
141	0	-0.0180	-0.0131	0.0157	-0.0382	-0.0702
142	0	-0.0276	-0.0168	-0.0103	-0.0051	0.1768
143	0	0.0391	-0.0131	0.0001	0.0413	-0.1936
144	0	0.0486	-0.0168	0.0208	-0.0249	-0.2349
145	0	-0.0370	-0.0131	-0.0103	-0.0449	0.1355
146	0	0.0200	0.0057	0.0053	-0.0515	0.0533
147	0	0.0391	0.0245	-0.0155	0.1143	0.0533
148	0	0.1056	-0.0168	0.0053	0.0413	-0.1526
149	0	0.0200	0.0057	-0.0415	0.0413	0.9180
150	0	0.0010	0.0283	-0.0311	-0.0051	2.0273
151	0	0.0581	0.0170	0.0208	-0.0051	1.8223
152	0	0.0391	-0.0168	-0.0467	0.0215	0.8760
153	0	0.0486	0.0170	-0.0207	0.0546	0.0533
154	0	0.0200	-0.0244	-0.0259	0.0016	0.0945
155	0	0.0200	0.0057	-0.0051	-0.0183	0.0533
156	0	0.0200	-0.0131	0.0157	0.0016	-0.3169
157	0	-0.0561	-0.0056	0.0624	0.0612	0.3413
158	0	0.0295	-0.0319	-0.0051	0.0016	0.3003
159	0	0.0486	-0.0093	-0.0207	0.0016	0.1768
160	0	0.0295	0.0170	0.0260	0.0745	0.1768
161	0	-0.0656	-0.0244	0.0052	0.0215	0.0122
162	0	0.0200	0.0019	0.0001	-0.0051	0.0945
163	0	-0.0466	-0.0018	-0.0155	-0.0117	0.3003
164	0	-0.0275	0.0132	0.0364	-0.0183	0.1768
165	0	0.0390	-0.0168	-0.0311	0.0015	0.0533
166	0	-0.0561	0.0132	0.0052	0.0347	0.0533
167	0	-0.0370	0.0019	0.0156	0.0413	-0.3169
168	0	-0.0180	-0.0168	0.0052	0.0148	-0.3584
169	0	-0.0180	-0.0093	-0.0103	0.0082	0.2180
170	0	0.0390	-0.0394	0.0675	0.0413	0.0122
171	0	-0.0085	0.0057	0.0104	-0.0316	0.2593
172	0	0.0010	-0.0244	-0.0259	-0.0183	0.1768
173	0	0.0485	0.0132	-0.0207	0.0347	-0.3994
174	0	-0.0465	-0.0056	-0.0259	-0.0250	-0.0702
175	0	0.0010	-0.0244	0.0260	0.0347	0.3413
176	0	0.0105	-0.0131	0.0052	0.0745	-0.1523
177	0	0.0105	0.0282	0.0156	0.0280	-0.1113
178	0	0.0580	-0.0056	-0.0155	-0.0316	0.2180
179	0	0.0105	0.0019	0.0312	0.0347	-0.1523
180	0	0.0200	-0.0131	-0.0052	0.0413	0.3003
181	0	0.0200	0.0207	0.0208	0.0082	0.3003
182	0	-0.0656	-0.0244	-0.0155	0.0745	-0.2349
183	0	0.0675	-0.0094	-0.0155	0.0612	-0.0290
184	0	0.0010	0.0019	0.0052	0.0745	-0.2346
185	0	-0.0845	-0.0206	-0.0207	-0.0117	0.3003
186	0	0.0010	0.0094	-0.0052	-0.0184	0.0533
187	0	0.0390	0.0057	0.0364	0.0878	-0.0290
188	0	0.0010	0.0057	0.0000	0.0081	-0.2759
189	0	-0.0656	0.0094	0.0052	0.0413	-0.0290
190	0	0.0200	0.0132	-0.0259	0.0413	0.1355
191	0	-0.0750	-0.0206	0.0104	0.0148	0.0533
192	0	0.0105	0.0094	-0.0467	-0.0316	0.0533
193	0	0.0864	0.0132	-0.0208	-0.0648	0.4648
194	0	-0.0750	-0.0244	-0.0052	-0.0648	-0.0701
195	0	0.0485	-0.0018	0.0000	0.0745	0.0122
196	0	0.0295	0.0019	0.0156	-0.0449	0.2588
197	0	-0.0275	-0.0206	-0.0052	0.0612	0.4233
198	0	-0.0370	0.0019	0.0000	0.0413	-0.2346
199	0	-0.0750	0.0207	0.0104	0.0479	-0.0290
200	0	0.0485	0.0244	-0.0104	-0.0051	-0.0290
201	0	-0.0275	0.0169	-0.0052	-0.0449	0.0945
202	0	0.0200	0.0132	-0.0104	0.0546	0.0945
203	0	0.0010	0.0057	-0.0104	-0.0184	-0.0701
204	0	-0.0560	-0.0056	0.0156	0.0280	-0.1934
205	0	0.0579	-0.0056	-0.0208	0.0347	0.1355
206	0	-0.0180	0.0207	-0.0052	-0.0250	-0.3579
207	0	0.0200	0.0019	0.0000	0.0612	-0.0701
208	0	-0.0180	-0.0018	0.0259	-0.0184	-0.1934
209	0	0.0105	-0.0131	0.0208	0.0015	0.1768
210	0	0.0389	-0.0018	-0.0311	0.0479	-0.2759
211	0	0.0200	-0.0018	0.0156	-0.0648	-0.2346
212	0	-0.0180	0.0357	0.0363	0.0479	0.0533
213	0	-0.0275	0.0132	0.0311	0.0015	-0.0701
214	0	0.0105	0.0094	0.0104	-0.0051	0.3003
215	0	0.0105	-0.0169	-0.0208	0.0811	-0.1523
216	0	0.0200	0.0094	-0.0156	0.0148	0.5469
217	0	0.0010	-0.0094	0.0156	-0.0317	0.0122
218	0	0.0294	0.0094	0.0104	0.0214	0.0945
219	0	0.0769	-0.0131	0.0415	-0.0383	-0.0701
220	0	-0.0465	0.0057	-0.0000	-0.0516	0.4233
221	0	0.0579	0.0094	-0.0000	0.0148	-0.2346
222	0	-0.0180	-0.0056	0.0156	0.0015	0.0122
223	0	0.0864	0.0282	-0.0000	0.0347	0.0945
224	0	0.0389	-0.0056	0.0259	-0.0184	-0.0289
225	0	0.0010	0.0207	0.0156	0.0612	0.0945
226	0	0.0010	-0.0056	0.0156	0.0479	0.0122
227	0	0.0105	0.0094	0.0415	0.0015	0.1355
228	0	-0.0465	0.0094	0.0156	0.0081	0.3003
229	0	0.0200	0.0169	-0.0156	0.0015	-0.0289
230	0	-0.0085	0.0019	0.0259	0.1010	0.1355
231	0	0.0294	0.0019	-0.0000	-0.0250	0.1768
232	0	0.0484	0.0319	0.0155	0.0081	0.2588
233	0	0.0010	-0.0056	0.0259	0.0944	0.5059
234	0	-0.0180	0.0132	0.0311	0.0347	-0.1523
235	0	-0.0654	-0.0018	0.0207	-0.0582	0.1768
236	0	0.0105	-0.0018	0.0363	0.0413	-0.1523
237	0	-0.0180	-0.0018	0.0104	-0.0184	0.0122
238	0	-0.0085	-0.0056	-0.0311	0.0148	0.2588
239	0	0.0389	0.0207	0.0155	-0.0383	0.0945
240	0	0.0484	0.0019	-0.0000	0.0280	-0.1112
241	0	0.0200	0.0057	0.0311	0.0545	0.2588
242	0	0.0105	0.0094	0.0155	0.0347	-0.3169
243	0	0.0769	0.0057	-0.0104	0.0081	-0.0289
244	0	0.0484	0.0057	0.0052	0.0081	-0.1523
245	0	-0.0939	0.0019	0.0155	0.0745	-0.0289
246	0	0.0105	0.0057	0.0052	-0.0118	-0.1934
247	0	-0.0370	0.0019	0.0259	0.1075	-0.3169
248	0	0.0105	-0.0018	-0.0000	-0.0449	0.0533
249	0	0.0579	0.0057	0.0052	0.0545	0.3413
0	1	-0.0084	0.0397	0.0314	-0.0049	-0.1934
1	1	0.0010	0.0472	0.0106	0.0283	0.2178
2	1	0.0200	0.0171	-0.0362	0.0416	0.3413
3	1	0.0863	-0.0054	-0.0102	0.0946	-0.1111
4	1	-0.0179	-0.0242	0.0106	-0.0181	0.0534
5	1	0.0010	-0.0167	0.0366	0.0283	-0.0289
6	1	0.0105	0.0021	-0.0310	0.0018	-0.1521
7	1	-0.0084	0.0096	0.0054	-0.0314	0.2178
8	1	0.0200	-0.0017	-0.0414	0.1211	0.2588
9	1	0.0200	-0.0129	0.0054	0.0349	-0.0699
10	1	0.0105	0.0171	-0.0050	-0.0181	0.1357
11	1	-0.0084	-0.0092	0.0054	0.0615	0.2588
12	1	0.0105	-0.0054	0.0418	0.1079	0.0123
13	1	-0.0179	-0.0092	0.0002	-0.0248	-0.1521
14	1	-0.0084	0.0359	-0.0154	-0.0182	0.0534
15	1	0.0485	-0.0054	-0.0050	-0.0380	-0.2344
16	1	-0.0084	0.0284	0.0054	0.0216	0.0123
17	1	0.0390	-0.0129	0.0366	0.0017	-0.1111
18	1	0.0010	-0.0017	0.0314	-0.0049	0.4648
19	1	0.0010	0.0321	-0.0258	0.0416	-0.1934
20	1	0.0390	-0.0017	0.0262	0.0017	0.0535
21	1	0.0579	0.0021	0.0002	0.0017	0.0946
22	1	0.0295	0.0021	0.0054	0.0150	-0.3989
23	1	0.0295	0.0171	-0.0050	0.0680	0.4233
24	1	0.0485	0.0208	-0.0050	0.0017	0.2593
25	1	0.0674	0.0058	0.0106	0.1012	0.3003
26	1	0.0105	-0.0054	0.0210	0.0946	-0.2344
27	1	0.0010	-0.0017	0.0054	0.0680	0.0946
28	1	-0.0179	0.0058	0.0002	0.1079	0.5059
29	1	0.0105	0.0246	0.0106	0.0283	0.5059
30	1	0.0485	-0.0054	-0.0466	0.0615	-0.1111
31	1	0.0675	-0.0054	0.0054	0.0813	0.0123
32	1	-0.0179	0.0246	0.0158	-0.0049	0.0946
33	1	0.0580	-0.0280	0.0106	0.0415	0.4238
34	1	0.0295	0.0058	0.0054	-0.0248	0.1357
35	1	-0.0179	0.0208	0.0002	0.0349	-0.1110
36	1	-0.0844	0.0096	0.0106	0.0216	0.2593
37	1	0.0864	-0.0055	0.0002	0.0150	-0.1110
38	1	-0.0179	-0.0092	-0.0310	-0.0182	0.0535
39	1	-0.0084	-0.0017	-0.0050	0.0482	-0.4810
40	1	0.0390	-0.0167	0.0314	0.0216	0.4238
41	1	0.0295	-0.0205	-0.0206	0.0614	0.1357
42	1	0.0105	-0.0130	0.0314	0.1012	-0.1521
43	1	0.0390	0.0021	-0.0310	0.0282	-0.3989
44	1	0.0390	0.0321	-0.0310	0.0282	-0.2344
45	1	0.0485	0.0171	-0.0102	0.0083	-0.0699
46	1	-0.0085	-0.0055	-0.0258	0.0083	-0.0287
47	1	-0.1128	0.0021	0.0210	0.0216	-0.0699
48	1	-0.0179	0.0284	0.0262	-0.0248	0.2180
49	1	-0.0559	0.0058	-0.0050	0.0083	-0.2344
50	1	-0.0654	0.0246	-0.0570	-0.0513	-0.1521
51	1	-0.0179	-0.0205	-0.0206	0.0680	0.3413
52	1	0.0010	-0.0055	0.0781	0.0547	-0.1521
53	1	-0.0464	0.0096	-0.0154	-0.0182	0.2593
54	1	0.0675	0.0096	-0.0050	0.0547	-0.1111
55	1	0.0770	0.0133	0.0366	0.0282	0.2180
56	1	-0.0274	-0.0318	-0.0050	0.1012	0.1357
57	1	-0.0654	0.0058	0.0210	0.1012	-0.2344
58	1	0.0295	0.0020	0.0366	0.0150	0.0946
59	1	0.0580	-0.0017	-0.0206	0.0282	-0.0287
60	1	0.0295	-0.0168	0.0157	0.0680	0.0124
61	1	0.0770	0.0096	-0.0154	-0.0182	0.1357
62	1	0.0485	0.0058	0.0157	0.0017	-0.1521
63	1	-0.0275	0.0020	-0.0050	-0.0050	-0.1934
64	1	0.1150	-0.0055	0.0002	0.0216	-0.1521
65	1	-0.0085	0.0321	0.0625	-0.0116	-0.2754
66	1	-0.0464	-0.0468	-0.0050	0.0680	0.2180
67	1	-0.0845	-0.0168	0.0313	0.0017	-0.4814
68	1	-0.0180	0.0208	-0.0050	0.0481	-0.0699
69	1	-0.0180	0.0020	0.0365	0.0481	0.0124
70	1	0.0010	-0.0092	0.0313	0.0017	0.4648
71	1	0.1436	0.0133	0.0313	-0.0249	0.0535
72	1	0.0675	-0.0130	-0.0051	0.0812	-0.0699
73	1	-0.0275	0.0020	0.0157	0.0282	-0.1523
74	1	0.0485	-0.0093	0.0105	-0.0381	0.0946
75	1	0.0200	-0.0093	0.0781	0.0613	0.0535
76	1	0.0485	-0.0168	-0.0207	0.0215	-0.1523
77	1	0.0391	-0.0093	0.0365	0.0414	-0.0288
78	1	0.0010	0.0095	0.0209	0.0348	0.0535
79	1	-0.0275	0.0171	0.0157	0.0414	0.2180
80	1	0.0200	0.0246	0.0261	0.0215	-0.1111
81	1	0.0391	0.0095	0.0261	-0.0050	0.1770
82	1	0.0295	0.0171	0.0053	-0.0447	0.0946
83	1	-0.0656	0.0020	-0.0207	0.0547	0.1357
84	1	0.0200	-0.0055	-0.0051	0.0282	0.0535
85	1	-0.0370	-0.0093	0.0365	0.0083	0.0535
86	1	0.0200	0.0246	-0.0103	0.0149	0.2180
87	1	0.0105	-0.0055	0.0209	0.0016	-0.1111
88	1	-0.0275	0.0020	0.0365	0.0016	-0.3579
89	1	0.0865	-0.0130	0.0313	0.0812	0.0535
90	1	0.0486	-0.0130	0.0105	0.0215	0.2593
91	1	-0.0275	-0.0055	0.0001	0.0016	-0.1111
92	1	-0.0465	0.0058	-0.0311	0.0281	-0.1111
93	1	-0.0465	0.0133	-0.0155	0.0016	0.0123
94	1	0.0010	0.0058	0.0053	-0.0249	0.2593
95	1	-0.0085	0.0358	-0.0103	0.0812	0.3823
96	1	-0.0275	-0.0055	0.0053	-0.0779	-0.3169
97	1	0.0391	-0.0018	0.0001	0.0480	0.1357
98	1	-0.0560	0.0133	0.0469	0.0480	-0.3579
99	1	-0.0465	-0.0093	0.0053	-0.0580	0.0946
100	1	0.0771	-0.0168	-0.0103	0.0414	0.0946
101	1	0.0295	0.0358	0.0365	0.0215	-0.1523
102	1	0.0105	0.0133	0.0105	0.1077	0.2180
103	1	0.0486	-0.0206	0.0053	0.0613	-0.1112
104	1	-0.0275	0.0020	0.0053	0.1011	0.0123
105	1	-0.0370	0.0170	-0.0051	0.1938	0.1357
106	1	-0.0275	0.0020	0.0417	0.2070	0.3003
107	1	0.0010	0.0095	-0.0207	0.0546	-0.2346
108	1	0.0865	-0.0093	0.0157	0.1143	-0.0289
109	1	-0.0370	0.0283	0.0157	0.0878	-0.2759
110	1	-0.0275	0.0170	0.0261	0.0546	-0.0289
111	1	-0.0370	0.0020	0.0469	0.0215	0.2180
112	1	0.0771	0.0358	0.0053	0.0082	-0.0289
113	1	-0.0370	-0.0055	-0.0259	0.0016	0.1768
114	1	0.0676	0.0057	0.0157	0.0016	-0.1936
115	1	-0.0275	-0.0131	-0.0155	-0.0117	-0.1936
116	1	-0.0180	-0.0319	0.0364	-0.0117	0.4648
117	1	0.0295	-0.0018	0.0312	-0.0050	0.0945
118	1	0.0486	0.0020	0.0469	0.0812	0.4648
119	1	-0.0085	0.0095	0.0312	-0.0183	0.2180
120	1	0.0200	0.0057	0.1040	0.0812	-0.1523
121	1	-0.0275	-0.0018	0.0833	-0.0183	0.0945
122	1	0.0486	0.0095	0.0261	0.0480	0.1357
123	1	-0.0656	0.0020	-0.0103	0.0148	0.2180
124	1	-0.0561	0.0245	0.0364	0.0082	0.0122
125	1	0.0486	-0.0056	-0.0103	-0.0050	0.1768
126	1	-0.0180	0.0020	0.0105	-0.0780	-0.0290
127	1	-0.0180	0.0170	0.0053	0.0347	-0.0290
128	1	0.0867	-0.0018	-0.0259	-0.0448	0.0533
129	1	-0.0085	-0.0018	-0.0467	0.0347	-0.1113
130	1	-0.0275	-0.0168	-0.0103	0.0414	-0.2346
131	1	-0.0085	-0.0131	-0.0155	0.0148	0.2180
132	1	-0.0656	0.0057	0.0261	0.0016	0.0945
133	1	-0.0370	0.0020	0.0053	-0.0382	-0.3994
134	1	0.0200	0.0208	0.0208	-0.0183	-0.3169
135	1	0.0010	-0.0093	0.0053	-0.0515	0.0122
136	1	-0.0846	0.0245	0.0053	0.0347	-0.0290
137	1	0.0200	0.0245	-0.0207	0.0347	0.0945
138	1	0.0391	0.0057	-0.0051	0.0347	-0.1936
139	1	0.0105	0.0020	-0.0051	0.0215	-0.0702
140	1	-0.0085	0.0170	-0.0207	0.0347	0.0533
141	1	-0.0370	0.0170	0.0520	-0.0316	0.2593
142	1	0.0200	0.0132	0.0053	-0.0316	0.4648
143	1	0.0295	0.0095	0.0053	0.0148	0.3003
144	1	0.0391	0.0057	-0.0103	0.0546	-0.1936
145	1	0.0010	0.0245	0.0001	0.0281	-0.2759
146	1	-0.0085	0.0320	0.0364	0.0347	0.0945
147	1	-0.0370	0.0019	0.0157	0.0082	0.3828
148	1	0.0200	-0.0018	0.0105	0.0944	0.1768
149	1	0.0771	-0.0018	0.0624	0.0148	1.1230
150	1	0.0010	-0.0131	0.0105	0.0082	1.6582
151	1	0.0486	-0.0319	0.0208	0.0347	1.9883
152	1	-0.0275	0.0095	-0.0103	0.0612	1.0820
153	1	0.0486	0.0471	-0.0259	0.0148	0.2180
154	1	0.0200	-0.0093	0.0468	0.0281	-0.1936
155	1	0.0010	0.0019	0.0053	0.0016	-0.3584
156	1	0.0391	-0.0056	0.0105	-0.0581	0.1357
157	1	0.0580	-0.0056	0.0416	-0.0117	0.0945
158	1	0.0295	-0.0056	0.0105	0.0281	0.1768
159	1	0.0295	-0.0018	0.0001	-0.0647	-0.0702
160	1	0.0390	-0.0018	-0.0259	0.0215	-0.1936
161	1	-0.0466	-0.0206	0.0104	0.0148	0.0945
162	1	-0.0180	0.0132	0.0104	-0.0051	0.3003
163	1	-0.0466	-0.0131	-0.0311	0.0082	0.1768
164	1	-0.0275	0.0057	-0.0051	0.0878	0.0533
165	1	-0.0275	0.0019	-0.0051	-0.0515	0.0122
166	1	-0.0275	0.0132	-0.0207	-0.0714	-0.1523
167	1	0.0865	0.0207	0.0208	-0.0051	-0.0290
168	1	0.0770	0.0057	0.0208	0.0082	0.3003
169	1	-0.0560	0.0245	0.0364	-0.0117	-0.1113
170	1	0.0105	-0.0093	-0.0155	0.0281	0.0122
171	1	0.0010	-0.0018	-0.0363	0.0214	0.0945
172	1	0.0580	0.0207	0.0052	-0.0515	-0.0290
173	1	-0.0180	0.0282	-0.0415	0.0612	-0.1523
174	1	0.0485	0.0170	0.0208	0.0281	-0.0290
175	1	-0.0180	0.0132	-0.0155	-0.0316	0.0533
176	1	-0.0275	0.0132	-0.0051	0.0280	-0.2759
177	1	-0.0180	-0.0206	0.0052	0.0679	-0.0701
178	1	0.0485	-0.0093	-0.0051	0.0347	-0.1113
179	1	-0.0370	-0.0093	0.0312	0.0878	-0.0701
180	1	0.0485	-0.0093	-0.0103	-0.0449	0.0945
181	1	0.0961	0.0245	-0.0103	-0.0250	0.0945
182	1	0.0390	0.0207	0.0000	0.0015	0.0122
183	1	0.0770	-0.0131	0.0000	-0.0250	0.0945
184	1	0.0010	0.0019	0.0208	0.0082	0.0945
185	1	0.0485	0.0132	0.0000	0.0214	-0.1112
186	1	-0.0085	-0.0018	0.0104	0.0413	0.3413
187	1	0.0295	0.0320	0.0104	0.0280	0.0122
188	1	0.0200	0.0207	0.0260	-0.0051	0.4648
189	1	0.0675	-0.0168	0.0312	0.0214	-0.1523
190	1	-0.0465	-0.0131	-0.0155	0.0413	-0.1523
191	1	-0.0370	-0.0244	0.0104	0.0413	-0.1934
192	1	0.0295	0.0019	-0.0311	0.0479	-0.1523
193	1	-0.0085	0.0132	0.0052	0.0679	0.2178
194	1	-0.0275	-0.0206	0.0000	0.0015	-0.0289
195	1	0.0295	-0.0244	0.0000	0.0015	-0.4814
196	1	-0.0465	-0.0094	0.0416	-0.0250	0.1768
197	1	0.0105	-0.0056	-0.0311	0.0347	0.0945
198	1	-0.0085	0.0207	0.0364	-0.0184	-0.0701
199	1	-0.0560	-0.0469	0.0416	0.0015	0.4648
200	1	0.0010	0.0019	-0.0208	0.0081	0.0533
