# x	y	u	g	r	i	z
112	0	-0.0082	0.0096	-0.0372	0.0246	-0.1250
113	0	-0.0367	0.0172	0.0096	0.0113	-0.3716
114	0	-0.0367	0.0134	0.0304	0.0645	0.0804
115	0	-0.0082	0.0058	-0.0060	-0.0352	-0.0428
116	0	0.0298	0.0134	-0.0008	-0.0485	-0.2073
117	0	-0.0462	0.0323	0.0252	-0.0352	-0.1250
118	0	-0.0747	0.0172	-0.0008	0.0977	0.0804
119	0	0.0203	0.0209	0.0356	-0.0086	0.0394
120	0	0.0298	0.0058	0.0200	0.0446	0.1216
121	0	-0.0367	-0.0017	0.0200	-0.0020	-0.2483
122	0	-0.0557	0.0247	0.0408	0.0778	-0.0428
123	0	0.0298	0.0096	0.0513	-0.0152	-0.1250
124	0	-0.0367	0.0134	-0.0216	0.0312	0.1216
125	0	-0.0082	0.0134	0.0148	-0.0019	-0.2073
126	0	0.0108	-0.0093	0.0096	0.0113	-0.0428
127	0	-0.0272	-0.0017	0.0460	-0.0219	0.0804
128	0	0.0108	0.0134	-0.0320	0.0246	0.2861
129	0	0.0013	0.0399	0.0148	0.0246	0.1626
130	0	-0.0082	0.0058	0.0096	-0.0817	0.0394
131	0	0.0013	0.0285	-0.0060	-0.0352	0.0394
132	0	-0.0462	0.0096	-0.0268	0.0180	-0.2483
133	0	0.0108	-0.0168	0.0408	-0.0219	0.1626
134	0	-0.0367	-0.0168	-0.0112	0.0446	-0.4536
135	0	0.0582	0.0172	-0.0320	0.0512	0.0806
136	0	-0.0747	0.0134	0.0148	-0.0417	0.1216
137	0	0.0488	0.0021	0.0148	0.0446	0.1216
138	0	-0.0842	0.0058	0.0096	0.0180	-0.1660
139	0	0.0487	-0.0168	0.0200	0.0313	0.1217
140	0	-0.0652	0.0021	-0.0164	-0.0285	-0.1250
141	0	-0.0652	0.0096	0.0044	0.0512	0.2861
142	0	-0.0177	-0.0017	0.0408	-0.0285	0.0394
143	0	-0.0272	-0.0017	-0.0112	-0.0219	0.2861
144	0	-0.0367	-0.0168	0.0408	0.0446	0.1216
145	0	0.0582	0.0285	-0.0008	-0.0551	-0.4536
146	0	-0.0747	-0.0319	-0.0112	0.0247	-0.0427
147	0	0.0107	0.0096	0.0200	-0.0019	-0.2070
148	0	-0.0177	-0.0168	0.0460	0.0114	0.2861
149	0	0.0012	0.0134	0.0773	0.0313	0.2861
150	0	0.0107	0.0134	0.0200	0.0645	-0.2070
151	0	0.0107	0.0021	-0.0320	0.0180	-0.0016
152	0	-0.0557	-0.0319	-0.0216	0.0313	-0.0839
153	0	-0.0272	-0.0093	0.0252	-0.0085	-0.2896
154	0	-0.0273	-0.0017	-0.0268	0.0380	-0.0839
155	0	0.0487	0.0058	-0.0060	-0.0351	0.1628
156	0	0.0012	-0.0093	0.0096	0.0047	0.3682
157	0	-0.0652	-0.0055	0.0513	-0.0285	-0.0016
158	0	0.0487	0.0361	0.0044	0.0247	-0.2896
159	0	-0.0083	-0.0168	-0.0060	0.0512	0.2861
160	0	0.0392	0.0096	0.0252	-0.0218	-0.1660
161	0	0.0582	0.0021	-0.0164	-0.0019	0.4092
162	0	0.0202	0.0134	0.0148	0.0247	-0.0016
163	0	0.0012	0.0399	0.0148	-0.0085	0.1628
164	0	0.0107	-0.0017	0.0252	0.0180	-0.0427
165	0	0.0012	0.0096	-0.0164	0.0180	0.2861
166	0	0.0487	0.0096	0.0148	0.0712	-0.2070
167	0	-0.0083	-0.0093	-0.0008	-0.0019	0.1628
168	0	-0.0083	0.0323	-0.0008	-0.0152	-0.0015
169	0	0.0392	-0.0055	0.0044	-0.0284	0.3682
170	0	-0.0178	0.0096	-0.0216	0.0513	-0.1249
171	0	-0.0653	-0.0055	0.0148	0.0646	-0.0837
172	0	0.0107	0.0096	0.0096	0.0048	0.1628
173	0	-0.0367	-0.0093	0.0044	0.0513	-0.3301
174	0	0.0107	-0.0130	-0.0112	-0.0417	0.4507
175	0	-0.0367	0.0134	-0.0216	0.0513	-0.0837
176	0	-0.0463	-0.0093	0.0148	-0.0218	-0.0426
177	0	-0.0367	-0.0168	0.0096	-0.0284	-0.0837
178	0	0.0676	0.0021	-0.0372	0.0181	-0.0836
179	0	-0.0083	0.0172	0.0200	-0.0085	0.0396
180	0	0.0392	0.0058	0.0044	0.0048	0.0396
181	0	0.0107	-0.0055	-0.0060	-0.0616	-0.4536
182	0	-0.0368	0.0096	-0.0060	0.0181	0.0396
183	0	0.0771	0.0021	-0.0268	0.0380	-0.1658
184	0	-0.0178	0.0172	0.0200	0.0446	0.2041
185	0	-0.0368	0.0172	-0.0008	0.0048	-0.2070
186	0	0.0202	0.0172	0.0096	0.0048	0.1628
187	0	0.0487	-0.0168	-0.0268	0.0048	0.1628
188	0	-0.0463	0.0059	-0.0008	-0.0019	0.0807
189	0	0.0202	0.0096	-0.0060	0.0048	-0.2068
190	0	0.0392	0.0172	-0.0112	0.0048	0.6152
191	0	0.0486	0.0021	0.0356	0.0247	-0.0836
192	0	-0.0368	0.0021	0.0408	0.0314	-0.0425
193	0	0.0107	0.0323	0.0356	0.0447	0.2451
194	0	-0.0558	0.0247	-0.0164	-0.0018	0.1628
195	0	0.1340	-0.0130	0.0408	0.0447	-0.0425
196	0	-0.0747	-0.0093	0.0044	0.0314	-0.0014
197	0	0.0012	-0.0130	-0.0216	-0.0151	-0.0425
198	0	-0.0083	-0.0055	0.0044	0.0247	0.2041
199	0	0.0012	0.0172	-0.0112	-0.0151	0.3682
200	0	0.0676	0.0021	-0.0164	-0.0417	0.2451
201	0	0.0202	0.0059	-0.0320	0.0314	0.1218
202	0	-0.0463	0.0096	-0.0060	0.0380	-0.2068
203	0	0.0962	-0.0130	0.0148	-0.0018	0.2861
204	0	-0.1128	0.0059	-0.0008	-0.1147	-0.1658
205	0	-0.0083	-0.0017	-0.0112	0.0115	-0.0424
206	0	-0.0178	0.0210	0.0304	-0.0218	0.1219
207	0	-0.0273	0.0096	-0.0372	-0.0284	-0.1246
208	0	-0.0178	0.0172	0.0252	0.0048	-0.4531
209	0	0.0012	0.0247	0.0408	0.0181	0.2861
210	0	0.0676	0.0134	0.0512	-0.0417	0.0808
211	0	-0.0178	-0.0206	-0.0268	0.0115	-0.0013
212	0	-0.0463	-0.0130	-0.0112	-0.0085	0.3682
213	0	0.0107	-0.0130	0.0044	-0.0018	0.2041
214	0	-0.0083	0.0096	0.0044	-0.0483	0.0398
215	0	0.0771	-0.0168	0.0304	-0.0217	0.0808
216	0	0.0012	0.0361	0.0148	0.0115	0.3682
217	0	0.0107	0.0285	0.0096	-0.0018	-0.4941
218	0	0.0581	0.0247	0.0356	-0.0018	-0.0424
219	0	-0.0368	0.0096	-0.0060	0.0115	-0.1655
220	0	0.0012	-0.0017	0.0096	0.0115	-0.2886
221	0	-0.0368	0.0134	0.0096	-0.0549	-0.2065
222	0	0.0012	0.0021	-0.0529	0.0048	0.1219
223	0	-0.0653	-0.0055	-0.0216	0.0115	-0.3301
224	0	-0.0178	0.0059	0.0044	-0.0483	-0.2065
225	0	0.0296	-0.0055	0.0304	-0.0151	0.2041
226	0	-0.0368	-0.0206	0.0252	-0.0018	-0.2065
227	0	0.0107	-0.0168	0.0200	-0.0151	-0.2065
228	0	-0.0178	-0.0130	-0.0008	0.0115	-0.0834
229	0	-0.0463	0.0096	0.0044	0.0514	-0.1655
230	0	0.0486	0.0096	-0.0112	-0.0084	0.4507
231	0	0.0676	0.0247	0.0252	-0.0417	-0.0423
232	0	0.0296	-0.0017	0.0513	-0.0549	0.0809
233	0	0.0865	-0.0055	-0.0008	-0.0151	0.0399
234	0	-0.0558	-0.0092	-0.0060	-0.0084	0.1631
235	0	0.0107	0.0021	0.0200	0.0647	-0.1244
236	0	0.0296	-0.0130	0.0096	0.0647	-0.5762
237	0	0.0391	0.0247	-0.0268	0.0049	-0.0834
238	0	-0.0653	0.0059	0.0200	-0.0018	0.2041
239	0	-0.0558	-0.0168	0.0408	0.0381	-0.0422
240	0	-0.0463	-0.0092	-0.0372	0.0182	-0.0422
241	0	-0.0368	-0.0168	0.0304	-0.0018	-0.0833
242	0	-0.0463	0.0096	0.0096	0.0580	0.2041
243	0	0.0486	0.0021	0.0461	-0.0483	0.3271
244	0	-0.0083	-0.0055	-0.0216	0.0846	0.2041
245	0	-0.0463	0.0021	-0.0008	0.0381	-0.2476
246	0	-0.0083	-0.0017	-0.0268	-0.0151	0.2861
247	0	0.0486	0.0134	0.0096	0.0314	0.4917
248	0	0.0391	0.0172	-0.0216	-0.0416	-0.1244
249	0	0.0011	0.0323	0.0356	-0.0416	-0.2886
0	1	0.0203	0.0436	0.0201	-0.0551	0.1626
1	1	0.0013	-0.0093	-0.0112	-0.0285	0.3677
2	1	0.1060	0.0021	0.0253	-0.0285	-0.2068
3	1	-0.0938	0.0210	0.0096	-0.0086	0.2036
4	1	0.0108	0.0096	-0.0216	-0.0751	-0.2480
5	1	-0.0177	0.0059	-0.0164	-0.0152	0.0394
6	1	0.1060	0.0247	-0.0216	-0.0086	0.1215
7	1	0.0013	0.0285	-0.0060	-0.0086	-0.0837
8	1	0.0964	-0.0244	-0.0320	0.0312	0.1626
9	1	0.0298	-0.0017	-0.0216	-0.0285	-0.1658
10	1	0.0203	0.0172	-0.0008	-0.0152	0.2856
11	1	0.0679	0.0059	0.0044	-0.0352	0.4912
12	1	0.0488	0.0285	0.0305	0.0113	0.2446
13	1	-0.0082	-0.0055	0.0096	0.0047	-0.4531
14	1	0.0583	-0.0055	-0.0112	-0.0153	-0.0017
15	1	0.0298	-0.0017	-0.0216	0.0313	0.1626
16	1	-0.0653	-0.0168	0.0409	0.0113	0.1216
17	1	0.0394	-0.0055	0.0201	-0.0352	0.3267
18	1	0.0964	0.0059	0.0201	-0.0219	0.0804
19	1	0.0108	-0.0244	-0.0528	0.0246	0.1626
20	1	-0.0177	-0.0055	0.0096	0.0379	-0.0427
21	1	0.0489	0.0361	0.0409	-0.0020	0.3267
22	1	-0.0463	0.0210	-0.0372	-0.0020	0.1626
23	1	-0.0652	0.0021	-0.0164	0.0113	-0.2068
24	1	0.0298	0.0134	0.0044	0.0379	-0.0427
25	1	0.0679	-0.0130	0.0148	-0.0485	0.1626
26	1	0.0393	-0.0017	-0.0372	-0.0219	0.2036
27	1	0.0203	-0.0055	0.0044	-0.0352	-0.0427
28	1	-0.0272	0.0021	0.0148	-0.0884	0.0394
29	1	0.0013	-0.0319	0.0096	0.0047	-0.1658
30	1	0.0108	-0.0092	0.0148	-0.0219	-0.1249
31	1	0.0203	-0.0017	-0.0580	-0.0020	-0.0837
32	1	0.0108	0.0096	0.0148	0.0246	0.0804
33	1	0.0488	-0.0168	0.0096	-0.0684	0.0394
34	1	-0.0177	0.0059	-0.0424	0.0379	0.2446
35	1	-0.0557	-0.0055	-0.0008	0.0113	-0.1660
36	1	0.1154	0.0021	0.0201	-0.0152	0.2446
37	1	0.0108	-0.0055	0.0044	0.0180	0.0804
38	1	-0.0367	-0.0206	-0.0112	0.0446	-0.0427
39	1	0.0203	-0.0281	0.0356	0.0379	-0.1660
40	1	0.0108	0.0059	0.0096	-0.0152	-0.0837
41	1	-0.0082	-0.0055	0.0408	0.0712	-0.2480
42	1	0.0108	0.0096	-0.0216	-0.0485	0.2856
43	1	0.1058	-0.0092	0.0252	0.0246	0.1216
44	1	0.0774	0.0059	-0.0320	-0.0086	-0.0017
45	1	0.0203	-0.0055	0.0096	0.0845	-0.3301
46	1	0.0774	0.0021	0.0044	-0.0219	0.1626
47	1	-0.0272	0.0021	-0.0060	-0.0485	0.0804
48	1	0.0108	0.0210	0.0356	-0.0152	-0.1249
49	1	0.0774	-0.0055	-0.0008	-0.0086	0.1626
50	1	-0.0747	0.0059	0.0356	0.0113	-0.3301
51	1	0.0488	0.0021	0.0096	-0.0152	0.1626
52	1	0.0583	-0.0244	0.0096	0.0047	-0.4946
53	1	-0.0177	-0.0281	0.0252	0.0645	-0.2070
54	1	-0.0177	-0.0055	0.0356	-0.0152	0.0394
55	1	-0.0177	-0.0017	0.0408	-0.0152	-0.0017
56	1	0.0013	0.0021	0.0200	-0.0020	-0.3711
57	1	0.0298	0.0059	0.0408	0.0712	-0.1660
58	1	0.0013	-0.0017	0.0200	0.0047	0.1626
59	1	-0.0272	0.0021	0.0252	0.0047	0.0394
60	1	0.0108	0.0210	-0.0008	0.0246	-0.2070
61	1	0.0583	-0.0055	0.0252	0.0180	0.4502
62	1	-0.0272	0.0172	-0.0268	0.0246	-0.1660
63	1	0.0298	0.0172	-0.0216	0.0911	0.5322
64	1	0.0298	0.0172	0.0096	0.0579	0.2449
65	1	0.0203	0.0172	0.0304	0.0312	0.2449
66	1	-0.0367	0.0172	0.0096	0.0778	-0.1660
67	1	-0.0652	0.0096	-0.0112	0.0512	0.1626
68	1	0.0013	0.0587	-0.0268	0.0845	0.9434
69	1	0.0679	0.2136	-0.0164	0.0379	1.6406
70	1	0.0013	0.5459	0.0044	-0.0086	2.7109
71	1	0.0773	1.4531	-0.0737	0.0047	4.3906
72	1	0.0203	3.0938	0.0252	0.0845	3.1602
73	1	-0.0177	3.5391	0.0148	0.0977	1.9707
74	1	0.0108	1.7812	-0.0060	0.0113	0.8203
75	1	0.0013	0.5498	-0.0112	0.0047	0.4912
76	1	0.0298	0.1721	-0.0320	-0.0086	0.6973
77	1	-0.0462	0.0587	-0.0112	0.0312	0.0804
78	1	-0.0272	0.0210	-0.0112	-0.0152	0.3271
79	1	0.0298	0.0021	-0.0060	0.0446	0.0804
80	1	0.0203	0.0059	0.0252	0.0379	0.3682
81	1	-0.0367	-0.0168	0.0096	0.0778	-0.1250
82	1	-0.0082	-0.0017	0.0096	0.0712	-0.1660
83	1	0.0108	0.0021	-0.0477	0.0246	0.1626
84	1	0.0298	0.0096	-0.0372	-0.0152	-0.0428
85	1	0.0488	-0.0017	-0.0112	-0.0152	-0.0428
86	1	-0.0272	0.0096	0.0096	0.0047	0.2856
87	1	0.0868	-0.0055	0.0200	0.0379	-0.1660
88	1	0.0488	0.0059	-0.0060	0.0180	-0.1250
89	1	-0.0462	-0.0130	0.0252	0.0778	-0.0428
90	1	0.0203	-0.0092	0.0148	-0.0020	-0.0839
91	1	0.0773	0.0059	0.0044	0.0180	-0.0428
92	1	0.0298	0.0323	0.0720	-0.1017	-0.2896
93	1	-0.0082	-0.0093	-0.0164	-0.0219	0.1626
94	1	0.0298	-0.0017	0.0200	-0.0152	-0.1250
95	1	0.0677	0.0323	0.0304	0.0312	0.1626
96	1	0.0488	-0.0206	-0.0008	0.0512	-0.1250
97	1	0.0583	0.0172	-0.0060	-0.0020	0.2861
98	1	-0.0272	-0.0092	-0.0320	-0.0086	0.0804
99	1	-0.0177	0.0021	0.0200	0.0379	-0.0017
100	1	-0.0177	0.0209	-0.0112	-0.0352	-0.0840
101	1	0.0393	-0.0319	0.0460	-0.0219	-0.1660
102	1	-0.0272	-0.0206	-0.0008	0.0512	0.0804
103	1	-0.0082	-0.0281	-0.0216	0.0712	-0.0840
104	1	0.0393	0.0134	-0.0008	0.0579	-0.2073
105	1	0.0677	0.0172	-0.0060	0.0778	-0.1250
106	1	-0.0367	0.0058	-0.0164	0.0246	0.0804
107	1	-0.0747	0.0021	-0.0216	0.0512	0.4912
108	1	0.0583	0.0285	0.0252	-0.0020	0.1626
109	1	0.0013	-0.0055	-0.0112	-0.0020	-0.2483
110	1	0.1152	0.0021	-0.0216	0.0113	-0.3306
111	1	0.0963	-0.0244	-0.0008	0.0312	-0.0839
112	1	0.0108	-0.0017	0.0200	0.0512	-0.0428
113	1	-0.0177	-0.0130	-0.0216	-0.0418	0.1216
114	1	0.0582	0.0209	0.0044	-0.0152	0.2861
115	1	0.0203	0.0399	0.0044	-0.0551	0.2039
116	1	-0.0177	-0.0206	-0.0060	-0.0352	0.2861
117	1	-0.0272	-0.0055	0.0148	-0.0152	-0.2073
118	1	-0.0177	-0.0244	0.0460	-0.0418	-0.0017
119	1	0.0488	0.0247	-0.0112	0.0512	0.5742
120	1	-0.0177	-0.0017	-0.0372	0.0113	-0.2896
121	1	-0.0082	0.0172	-0.0112	-0.0086	0.2861
122	1	0.0298	-0.0130	0.0148	0.0379	0.4917
123	1	-0.0652	0.0096	0.0356	-0.0086	-0.1250
124	1	-0.0177	0.0285	0.0616	0.0512	0.1216
125	1	0.0488	0.0021	-0.0164	0.0778	0.1216
126	1	-0.0177	-0.0357	0.0096	0.0379	-0.2483
127	1	0.0013	0.0058	0.0252	-0.0551	-0.2896
128	1	0.0488	0.0021	-0.0164	0.0512	-0.0428
129	1	0.0013	0.0096	-0.0216	-0.0019	-0.2073
130	1	-0.0272	-0.0055	0.0096	-0.0617	-0.3306
131	1	-0.0367	-0.0168	0.0356	0.0379	0.2039
132	1	-0.0272	-0.0130	0.0565	-0.0352	0.0394
133	1	0.0203	0.0058	0.0304	0.0379	0.0806
134	1	0.0392	0.0096	0.0200	-0.0219	-0.2073
135	1	0.0773	0.0021	-0.0060	0.0312	0.0806
136	1	-0.0177	0.0172	-0.0112	-0.0551	-0.2896
137	1	-0.0842	0.0209	0.0096	-0.0152	0.2039
138	1	0.0013	-0.0017	-0.0060	0.0379	-0.0839
139	1	0.0202	0.0021	0.0200	0.0114	0.1217
140	1	-0.0177	-0.0017	0.0513	0.0645	-0.1250
141	1	0.0582	0.0134	-0.0216	-0.0152	0.1217
142	1	-0.0557	-0.0017	0.0096	0.0380	-0.0427
143	1	-0.0842	0.0096	0.0096	0.0778	-0.0839
144	1	0.0582	-0.0055	-0.0268	0.0247	-0.2070
145	1	-0.1316	0.0209	-0.0060	0.0180	-0.0839
146	1	0.0487	0.0096	0.0356	-0.0019	-0.1660
147	1	-0.0273	0.0096	-0.0216	0.0247	-0.0016
148	1	0.0202	0.0134	-0.0372	-0.0219	-0.0839
149	1	-0.0273	-0.0319	-0.0372	-0.0152	-0.0837
150	1	-0.0273	0.0247	0.0356	0.0512	-0.0837
151	1	-0.0367	0.0247	0.0200	-0.0883	-0.3716
152	1	0.0677	0.0134	0.0304	-0.0152	0.0806
153	1	-0.0462	0.0209	0.0148	0.0247	-0.1249
154	1	0.0487	0.0096	0.0200	0.0180	-0.1660
155	1	0.0012	-0.0130	0.0044	-0.0152	0.0396
156	1	0.0202	-0.0130	-0.0008	0.0047	-0.0837
157	1	0.0392	0.0172	-0.0060	-0.0152	0.4097
158	1	-0.0273	-0.0017	-0.0060	-0.0152	0.1628
159	1	0.0487	0.0361	0.0096	0.0313	0.2861
160	1	0.0107	0.0285	-0.0216	0.0646	-0.3716
161	1	-0.0083	-0.0055	0.0200	0.0978	-0.2891
162	1	0.0297	0.0323	0.0096	0.0048	-0.0015
163	1	0.0107	0.0096	0.0565	-0.0218	0.1628
164	1	0.0107	0.0058	0.0356	0.0114	0.1217
165	1	-0.0463	-0.0206	-0.0112	0.0247	0.3271
166	1	0.1057	0.0361	-0.0008	-0.0019	0.0807
167	1	-0.0273	0.0058	0.0148	-0.0483	0.2451
168	1	-0.0083	-0.0017	0.0252	0.0380	-0.2070
169	1	0.0582	0.0021	-0.0112	0.0380	-0.4536
170	1	0.0962	-0.0168	-0.0268	-0.0152	0.2041
171	1	0.0297	-0.0017	-0.0008	-0.0152	0.0396
172	1	0.0202	-0.0017	0.0252	0.0313	0.1218
173	1	-0.0083	-0.0093	0.0148	-0.0152	-0.1248
174	1	0.0107	0.0134	-0.0008	0.0446	-0.1248
175	1	-0.0273	-0.0017	-0.0112	-0.0152	-0.2070
176	1	0.0202	-0.0244	0.0356	-0.0152	0.2039
177	1	-0.0842	0.0134	-0.0216	0.0114	-0.3711
178	1	0.0392	0.0172	0.0044	0.0247	-0.6182
179	1	-0.0652	0.0247	-0.0112	0.1244	0.5332
180	1	0.0392	0.0096	-0.0008	0.0247	0.1628
181	1	0.0107	0.0058	-0.0216	-0.0151	-0.1248
182	1	-0.0273	-0.0055	0.0304	0.0513	-0.0836
183	1	0.0012	0.0096	0.0096	-0.0417	-0.0836
184	1	-0.0463	0.0059	0.0304	-0.0151	-0.5361
185	1	0.0487	-0.0093	-0.0112	0.1045	0.3271
186	1	0.0676	0.0323	-0.0268	0.0579	-0.0425
187	1	0.0107	0.0096	0.0513	0.0114	-0.0425
188	1	0.0582	0.0021	0.0044	0.0048	-0.0836
189	1	-0.0178	0.0021	-0.0060	-0.0284	-0.1246
190	1	-0.0273	0.0096	-0.0060	0.0181	-0.2068
191	1	0.0771	0.0059	0.0356	-0.0350	-0.0836
192	1	-0.0178	0.0059	0.0044	0.0314	0.5332
193	1	0.0297	-0.0168	-0.0112	-0.0284	-0.2891
194	1	-0.0558	0.0096	-0.0320	-0.0550	0.0808
195	1	-0.0558	0.0134	0.0252	0.0048	0.0397
