2.460000000000000000e+02	6.000000000000000000e+00	-5.667005590841072554e-02	9.726660321899551973e-03	7.672501103677988044e-02	2.744281102740575573e-02	-1.958378361466249773e-01
3.400000000000000000e+01	7.000000000000000000e+00	-4.739271215841072554e-02	-1.393182207397322594e-03	7.672501103677988044e-02	-1.866924951946924427e-02	-2.778690861466249773e-01
6.700000000000000000e+01	7.000000000000000000e+00	-7.583509497091073248e-02	-1.389367510131697594e-03	8.710098759927988044e-02	-5.378844246031746004e-03	-1.543339298966249773e-01
8.600000000000000000e+01	8.000000000000000000e+00	9.720935302526772723e-03	1.361765153283705197e-02	6.110001103677987350e-02	-5.378844246031746004e-03	2.152949763533750227e-01
1.330000000000000000e+02	8.000000000000000000e+00	9.751452880651772723e-03	-1.270375959997544803e-02	6.647110478677988044e-02	2.109515477740575573e-02	9.896416783062508826e-03
1.880000000000000000e+02	8.000000000000000000e+00	2.874864526346427099e-02	-5.265099932006697160e-03	7.684708134927988044e-02	1.064179435608878996e-03	-1.136845158341249912e-01
2.400000000000000000e+02	8.000000000000000000e+00	3.817857690408927446e-02	1.348032243127455197e-02	7.147598759927988044e-02	6.732928563678075573e-02	-3.131757247474999117e-02
1.600000000000000000e+01	9.000000000000000000e+00	7.614244409158926752e-02	2.356665204712052406e-03	9.759903447427988044e-02	1.447284032428075400e-02	9.743828892437508826e-03
9.900000000000000000e+01	9.000000000000000000e+00	-3.781019262716072554e-02	2.349035810180802406e-03	7.672501103677988044e-02	3.437030126178075573e-02	1.332637263533750227e-01
1.950000000000000000e+02	9.000000000000000000e+00	2.871812768533927099e-02	-3.157888167028794629e-02	6.122208134927987350e-02	2.094256688678075573e-02	9.224810135337500883e-02
2.040000000000000000e+02	9.000000000000000000e+00	2.356905515502098975e-04	1.352609879846205197e-02	6.122208134927987350e-02	-5.607726081969246004e-03	-3.193729923966249773e-01
2.060000000000000000e+02	9.000000000000000000e+00	9.736194091589272723e-03	3.232492692346205371e-02	6.634903447427988044e-02	1.428973485553075400e-02	-1.136845158341249912e-01
2.400000000000000000e+02	9.000000000000000000e+00	-1.135548215334107325e-01	2.215521405883927406e-03	9.235001103677988044e-02	8.722674657428075573e-02	9.835381626812508826e-03
7.400000000000000000e+01	1.000000000000000000e+01	2.871812768533927099e-02	2.360479901977677406e-03	7.672501103677988044e-02	3.443133641803075573e-02	-7.218060958412499117e-02
1.400000000000000000e+02	1.000000000000000000e+01	-9.276257080285727277e-03	-2.022634260778794629e-02	7.159805791177988044e-02	2.771746923053075573e-02	-3.119550216224999117e-02
1.700000000000000000e+02	1.000000000000000000e+01	2.874864526346427099e-02	-5.242211748412947160e-03	6.122208134927987350e-02	3.424823094928075573e-02	-1.958378361466249773e-01
2.250000000000000000e+02	1.000000000000000000e+01	-1.873670629903572901e-02	1.351084000939955197e-02	6.110001103677987350e-02	-1.891339014446924427e-02	1.332637263533750227e-01
2.390000000000000000e+02	1.000000000000000000e+01	9.720935302526772723e-03	1.724924332971205371e-02	6.110001103677987350e-02	4.737078954303075573e-02	5.098833572837500883e-02
2.410000000000000000e+02	1.000000000000000000e+01	8.566392846658926752e-02	-5.303246904662947160e-03	1.391029407242798666e-01	7.575867668030753996e-03	1.332637263533750227e-01
2.420000000000000000e+02	1.000000000000000000e+01	6.662095971658926752e-02	-1.281057112341294803e-02	1.234779407242798804e-01	-5.691649421812996004e-03	1.332637263533750227e-01
2.430000000000000000e+02	1.000000000000000000e+01	9.720935302526772723e-03	-9.056909014037948027e-03	8.710098759927988044e-02	9.381854344928075573e-02	-3.125653731849999117e-02
9.400000000000000000e+01	1.100000000000000000e+01	-3.781019262716072554e-02	1.737131364221205371e-02	7.672501103677988044e-02	-1.863873194134424427e-02	5.104937088462500883e-02
9.700000000000000000e+01	1.100000000000000000e+01	9.530748315408926752e-02	2.112497575158705371e-02	6.122208134927987350e-02	6.757342626178075573e-02	-1.955936955216249773e-01
1.580000000000000000e+02	1.100000000000000000e+01	1.925767846658927099e-02	-1.650319807653794629e-02	6.122208134927987350e-02	-5.478026374937996004e-03	-1.545780705216249773e-01
1.840000000000000000e+02	1.100000000000000000e+01	4.776109643533927446e-02	2.265112470337052406e-03	6.122208134927987350e-02	-5.539061531187996004e-03	-1.135624455216249912e-01
2.270000000000000000e+02	1.100000000000000000e+01	-1.873670629903572901e-02	-9.056909014037948027e-03	6.110001103677987350e-02	2.750384618365575573e-02	-1.958378361466249773e-01
2.290000000000000000e+02	1.100000000000000000e+01	1.922716088846427099e-02	-5.295617510131697160e-03	6.110001103677987350e-02	4.737078954303075573e-02	2.155391169783750227e-01
2.400000000000000000e+02	1.100000000000000000e+01	-9.245739502160727277e-03	-5.303246904662947160e-03	6.110001103677987350e-02	9.497385176401289958e-04	-1.135624455216249912e-01
2.410000000000000000e+02	1.100000000000000000e+01	1.235057253415892675e-01	-1.543862749389510094e-03	1.183509875992798804e-01	8.051287938678075573e-02	-3.193729923966249773e-01
2.420000000000000000e+02	1.100000000000000000e+01	7.614244409158926752e-02	-1.545770098022322594e-03	8.197403447427988044e-02	9.459238203745039958e-04	-7.242475020912499117e-02
7.200000000000000000e+01	1.200000000000000000e+01	-3.781019262716072554e-02	2.112497575158705371e-02	8.710098759927988044e-02	1.270173087952628996e-03	-2.363651798966249773e-01
1.250000000000000000e+02	1.200000000000000000e+01	-5.685316137716072554e-02	6.087439130493302840e-03	7.684708134927988044e-02	-1.203167627728174600e-02	-7.230267989662499117e-02
1.530000000000000000e+02	1.200000000000000000e+01	1.925767846658927099e-02	1.357187516564955197e-02	6.647110478677988044e-02	-4.528057764446924427e-02	-3.116498458412499117e-02
1.590000000000000000e+02	1.200000000000000000e+01	9.751452880651772723e-03	6.247629411096205371e-02	7.159805791177988044e-02	6.085955907428075573e-02	-3.193729923966249773e-01
2.390000000000000000e+02	1.200000000000000000e+01	-1.873670629903572901e-02	1.724924332971205371e-02	7.672501103677988044e-02	4.077899266803075573e-02	2.155391169783750227e-01
2.410000000000000000e+02	1.200000000000000000e+01	-2.822767309591072901e-02	1.724924332971205371e-02	1.806068469742798666e-01	8.051287938678075573e-02	-1.134403752091249912e-01
2.420000000000000000e+02	1.200000000000000000e+01	2.375979001830223975e-04	2.851022965783705371e-02	1.391029407242798666e-01	6.732928563678075573e-02	-7.230267989662499117e-02
2.430000000000000000e+02	1.200000000000000000e+01	3.817857690408927446e-02	1.348032243127455197e-02	8.710098759927988044e-02	2.747332860553075573e-02	-7.230267989662499117e-02
6.000000000000000000e+01	1.300000000000000000e+01	1.784700925658348975e-04	3.610910661096205371e-02	6.634903447427988044e-02	-1.198589991009424600e-02	-3.110394942787499117e-02
7.100000000000000000e+01	1.300000000000000000e+01	-5.685316137716072554e-02	3.610910661096205371e-02	6.110001103677987350e-02	5.432879735553075573e-02	-2.363651798966249773e-01
2.290000000000000000e+02	1.300000000000000000e+01	2.356905515502098975e-04	-5.295617510131697160e-03	7.159805791177988044e-02	-5.653502449156746004e-03	2.155391169783750227e-01
2.390000000000000000e+02	1.300000000000000000e+01	-9.245739502160727277e-03	-9.056909014037948027e-03	6.110001103677987350e-02	9.611826094370039958e-04	2.155391169783750227e-01
2.400000000000000000e+02	1.300000000000000000e+01	1.919664331033927099e-02	-1.656423323278794629e-02	6.110001103677987350e-02	1.004103403242807557e-01	9.942193150250008826e-03
2.410000000000000000e+02	1.300000000000000000e+01	-3.768812231466072554e-02	2.211706708618302406e-03	1.131019641617798804e-01	8.051287938678075573e-02	1.745234919783750227e-01
2.420000000000000000e+02	1.300000000000000000e+01	5.716051049783927446e-02	2.100290543908705371e-02	1.183509875992798804e-01	1.004103403242807557e-01	4.623652888533750227e-01
2.430000000000000000e+02	1.300000000000000000e+01	-3.768812231466072554e-02	-9.056909014037948027e-03	6.110001103677987350e-02	1.004103403242807557e-01	-3.119550216224999117e-02
1.050000000000000000e+02	1.400000000000000000e+01	-1.879774145528572901e-02	6.102697919555802840e-03	6.122208134927987350e-02	-2.526104639446924427e-02	-1.955936955216249773e-01
2.410000000000000000e+02	1.400000000000000000e+01	9.720935302526772723e-03	3.604807145471205371e-02	8.710098759927988044e-02	1.402052621992807557e-01	2.155391169783750227e-01
2.410000000000000000e+02	1.500000000000000000e+01	2.868761010721427099e-02	2.100290543908705371e-02	9.747696416177988044e-02	2.263869028242807557e-01	-1.545780705216249773e-01
3.700000000000000000e+01	1.600000000000000000e+01	-2.834974340841072901e-02	-5.143029619506697160e-03	6.110001103677987350e-02	2.780902196490575573e-02	1.742793513533750227e-01
5.400000000000000000e+01	1.600000000000000000e+01	3.817857690408927446e-02	6.110327314087052840e-03	6.110001103677987350e-02	3.443133641803075573e-02	-1.131962345841249912e-01
1.680000000000000000e+02	1.600000000000000000e+01	6.674303002908926752e-02	-3.157888167028794629e-02	6.122208134927987350e-02	-3.200543116009424427e-02	-1.134403752091249912e-01
1.780000000000000000e+02	1.600000000000000000e+01	2.356905515502098975e-04	-1.653371565466294629e-02	6.634903447427988044e-02	1.125214591858878996e-03	-3.110394942787499117e-02
1.900000000000000000e+02	1.600000000000000000e+01	4.776109643533927446e-02	-1.503808428100447594e-03	7.672501103677988044e-02	1.090882316468253996e-03	2.983027888533750227e-01
2.170000000000000000e+02	1.600000000000000000e+01	-2.825819067403572901e-02	-1.281057112341294803e-02	6.110001103677987350e-02	4.084002782428075573e-02	-7.230267989662499117e-02
2.190000000000000000e+02	1.600000000000000000e+01	5.716051049783927446e-02	-2.031789534216294629e-02	6.110001103677987350e-02	1.427447606646825400e-02	1.001848709556250883e-02
2.430000000000000000e+02	1.600000000000000000e+01	-1.873670629903572901e-02	2.475656754846205371e-02	6.634903447427988044e-02	2.332228403242807557e-01	1.003374588462500883e-02
2.490000000000000000e+02	1.600000000000000000e+01	1.919664331033927099e-02	9.726660321899551973e-03	6.634903447427988044e-02	-3.881085108196924427e-02	1.003374588462500883e-02
4.500000000000000000e+01	1.700000000000000000e+01	2.865709252908927099e-02	-1.638112776403794629e-02	6.110001103677987350e-02	-1.198589991009424600e-02	2.978145076033750227e-01
2.030000000000000000e+02	1.700000000000000000e+01	-1.876722387716072901e-02	1.352609879846205197e-02	6.122208134927987350e-02	-3.209698389446924427e-02	1.747676326033750227e-01
1.400000000000000000e+01	1.800000000000000000e+01	9.629382568151772723e-03	1.740183122033705371e-02	7.672501103677988044e-02	7.428729344928075573e-02	1.747676326033750227e-01
3.300000000000000000e+01	1.800000000000000000e+01	-1.043995480959107325e-01	-5.150659014037947160e-03	7.147598759927988044e-02	3.443133641803075573e-02	1.745234919783750227e-01
1.140000000000000000e+02	1.800000000000000000e+01	6.674303002908926752e-02	9.848730634399551973e-03	6.122208134927987350e-02	-4.515850733196924427e-02	1.335078669783750227e-01
2.330000000000000000e+02	1.800000000000000000e+01	-7.571302465841073248e-02	-1.281057112341294803e-02	6.110001103677987350e-02	2.088153173053075573e-02	9.237017166587500883e-02
6.700000000000000000e+01	1.900000000000000000e+01	-9.322033447473227277e-03	-1.264272444372544803e-02	7.147598759927988044e-02	-1.860821436321924427e-02	-3.183964298966249773e-01
1.210000000000000000e+02	1.900000000000000000e+01	9.736194091589272723e-03	6.087439130493302840e-03	6.122208134927987350e-02	2.115618993365575573e-02	-3.095136153724999117e-02
4.500000000000000000e+01	2.000000000000000000e+01	5.716051049783927446e-02	1.737131364221205371e-02	6.110001103677987350e-02	1.456439305865575400e-02	-4.829472111466249773e-01
4.900000000000000000e+01	2.000000000000000000e+01	3.817857690408927446e-02	3.238596207971205371e-02	6.634903447427988044e-02	4.108416844928075573e-02	1.745234919783750227e-01
1.400000000000000000e+02	2.000000000000000000e+01	-5.685316137716072554e-02	1.734079606408705371e-02	6.122208134927987350e-02	7.865784660218253996e-03	1.020159256431250883e-02
2.290000000000000000e+02	2.000000000000000000e+01	1.919664331033927099e-02	-9.056909014037948027e-03	8.710098759927988044e-02	3.418719579303075573e-02	2.157832576033750227e-01
2.330000000000000000e+02	2.000000000000000000e+01	1.922716088846427099e-02	-1.281057112341294803e-02	6.634903447427988044e-02	2.088153173053075573e-02	-3.188847111466249773e-01
9.000000000000000000e+00	2.100000000000000000e+01	1.222033078978661475e-04	-1.644216292028794629e-02	6.122208134927987350e-02	6.757342626178075573e-02	5.129351150962500883e-02
1.150000000000000000e+02	2.100000000000000000e+01	-1.879774145528572901e-02	-5.173547197631697160e-03	6.634903447427988044e-02	-3.188336084759424427e-02	2.567988826033750227e-01
2.080000000000000000e+02	2.100000000000000000e+01	-9.260998291223227277e-03	1.352609879846205197e-02	7.672501103677988044e-02	6.745135594928075573e-02	1.017107498618750883e-02
2.210000000000000000e+02	2.100000000000000000e+01	1.922716088846427099e-02	1.351084000939955197e-02	6.110001103677987350e-02	-3.212750147259424427e-02	-1.543339298966249773e-01
2.230000000000000000e+02	2.100000000000000000e+01	-1.873670629903572901e-02	1.349558122033705197e-02	6.122208134927987350e-02	4.743182469928075573e-02	1.015581619712500883e-02
1.270000000000000000e+02	2.200000000000000000e+01	-5.685316137716072554e-02	2.326147626587052406e-03	6.647110478677988044e-02	-5.840313623821924427e-02	1.337520076033750227e-01
1.310000000000000000e+02	2.300000000000000000e+01	-9.276257080285727277e-03	-1.437051225952010094e-03	8.197403447427988044e-02	5.432879735553075573e-02	-1.131962345841249912e-01
2.440000000000000000e+02	2.300000000000000000e+01	-5.667005590841072554e-02	6.613840348596204677e-02	8.710098759927988044e-02	-1.227581690228174600e-02	1.335078669783750227e-01
1.230000000000000000e+02	2.400000000000000000e+01	-9.487806372091073248e-02	-1.644216292028794629e-02	6.122208134927987350e-02	1.453387548053075400e-02	1.032366287681250883e-02
1.530000000000000000e+02	2.400000000000000000e+01	-7.583509497091073248e-02	2.295630048462052406e-03	6.647110478677988044e-02	2.774798680865575573e-02	-3.085980880287499117e-02
1.920000000000000000e+02	2.400000000000000000e+01	3.823961206033927446e-02	2.106394059533705371e-02	6.634903447427988044e-02	1.117585197327628996e-03	-7.205853927162499117e-02
2.460000000000000000e+02	2.400000000000000000e+01	6.662095971658926752e-02	8.481516129846204677e-02	7.147598759927988044e-02	4.077899266803075573e-02	-2.366093205216249773e-01
1.320000000000000000e+02	2.500000000000000000e+01	-9.276257080285727277e-03	-5.196435381225447160e-03	7.159805791177988044e-02	5.432879735553075573e-02	2.160273982283750227e-01
2.400000000000000000e+02	2.600000000000000000e+01	6.662095971658926752e-02	2.211706708618302406e-03	7.159805791177988044e-02	-1.226055811321924600e-02	1.747676326033750227e-01
1.300000000000000000e+01	2.700000000000000000e+01	7.614244409158926752e-02	2.115549332971205371e-02	6.122208134927987350e-02	4.108416844928075573e-02	-2.370976017716249773e-01
2.500000000000000000e+01	2.700000000000000000e+01	1.317400510619286475e-04	-1.400811601928572594e-03	7.672501103677988044e-02	1.289246574280753996e-03	-1.543339298966249773e-01
6.000000000000000000e+01	2.700000000000000000e+01	-1.882825903341072901e-02	9.863989423462051973e-03	6.110001103677987350e-02	4.114520360553075573e-02	1.745234919783750227e-01
9.500000000000000000e+01	2.700000000000000000e+01	-1.139210324709107325e-01	-3.145681135778794629e-02	6.122208134927987350e-02	3.449237157428075573e-02	1.337520076033750227e-01
1.630000000000000000e+02	2.700000000000000000e+01	-2.828870825216072901e-02	9.802954267212051973e-03	6.122208134927987350e-02	-4.521954248821924427e-02	9.273638260337500883e-02
9.000000000000000000e+00	2.800000000000000000e+01	-3.793226293966072554e-02	-5.173547197631697160e-03	7.684708134927988044e-02	2.118670751178075573e-02	-1.134403752091249912e-01
1.150000000000000000e+02	2.800000000000000000e+01	4.776109643533927446e-02	-8.934838701537948027e-03	6.122208134927987350e-02	-5.325438484312996004e-03	-1.540897892716249773e-01
1.660000000000000000e+02	2.800000000000000000e+01	1.922716088846427099e-02	-2.028737776403794629e-02	7.159805791177988044e-02	2.771746923053075573e-02	-2.778690861466249773e-01
1.980000000000000000e+02	2.800000000000000000e+01	-1.876722387716072901e-02	6.003515790649552840e-03	8.710098759927988044e-02	-4.528057764446924427e-02	-1.543339298966249773e-01
2.240000000000000000e+02	2.800000000000000000e+01	1.919664331033927099e-02	2.100290543908705371e-02	6.634903447427988044e-02	-5.864727686321924427e-02	9.261431229087500883e-02
2.280000000000000000e+02	2.800000000000000000e+01	1.919664331033927099e-02	2.478708512658705371e-02	6.110001103677987350e-02	1.045105949280753996e-03	1.337520076033750227e-01
1.660000000000000000e+02	2.900000000000000000e+01	4.776109643533927446e-02	-1.479012895873885094e-03	6.122208134927987350e-02	2.774798680865575573e-02	-1.543339298966249773e-01
1.670000000000000000e+02	2.900000000000000000e+01	-1.137989621584107325e-01	-5.242211748412947160e-03	7.159805791177988044e-02	-1.869976709759424427e-02	5.159868729087500883e-02
1.930000000000000000e+02	2.900000000000000000e+01	2.871812768533927099e-02	-9.026391435912948027e-03	6.122208134927987350e-02	4.090106298053075573e-02	5.153765213462500883e-02
1.000000000000000000e+01	3.000000000000000000e+01	-9.383068603723227277e-03	2.349035810180802406e-03	6.647110478677988044e-02	6.769549657428075573e-02	-1.133183048966249912e-01
1.770000000000000000e+02	3.100000000000000000e+01	2.299685056517723975e-04	-1.278005354528794803e-02	6.122208134927987350e-02	7.820008293030753996e-03	-1.953495548966249773e-01
2.120000000000000000e+02	3.100000000000000000e+01	5.716051049783927446e-02	9.757177900024551973e-03	6.634903447427988044e-02	7.728455558655753996e-03	-1.130741642716249912e-01
2.200000000000000000e+02	3.100000000000000000e+01	-3.774915747091072554e-02	1.351084000939955197e-02	8.710098759927988044e-02	1.433551122271825400e-02	9.273638260337500883e-02
7.100000000000000000e+01	3.200000000000000000e+01	-9.322033447473227277e-03	1.360239274377455197e-02	6.634903447427988044e-02	3.449237157428075573e-02	-1.127079533341249912e-01
7.900000000000000000e+01	3.200000000000000000e+01	-8.535657934591073248e-02	2.356665204712052406e-03	7.147598759927988044e-02	-3.179180811321924427e-02	1.049150955650000883e-02
4.800000000000000000e+01	3.300000000000000000e+01	3.817857690408927446e-02	2.360479901977677406e-03	6.110001103677987350e-02	-2.520001123821924427e-02	-7.169232833412499117e-02
1.050000000000000000e+02	3.300000000000000000e+01	4.776109643533927446e-02	2.341406415649552406e-03	7.159805791177988044e-02	-5.834210108196924427e-02	9.273638260337500883e-02
1.160000000000000000e+02	3.300000000000000000e+01	2.223391111205223975e-04	2.487863786096205371e-02	6.647110478677988044e-02	2.783953954303075573e-02	-2.361210392716249773e-01
2.340000000000000000e+02	3.300000000000000000e+01	-3.774915747091072554e-02	9.726660321899551973e-03	8.710098759927988044e-02	2.094256688678075573e-02	-7.181439864662499117e-02
3.600000000000000000e+01	3.400000000000000000e+01	-6.643568090841073248e-02	-8.904321123412948027e-03	6.110001103677987350e-02	4.114520360553075573e-02	-3.064618575599999117e-02
4.900000000000000000e+01	3.400000000000000000e+01	-2.834974340841072901e-02	2.360479901977677406e-03	6.110001103677987350e-02	4.779803563678075573e-02	-1.538456486466249773e-01
9.300000000000000000e+01	3.400000000000000000e+01	-9.306774658410727277e-03	5.112375504846205371e-02	6.122208134927987350e-02	1.462542821490575400e-02	-7.157025802162499117e-02
2.300000000000000000e+02	3.400000000000000000e+01	1.919664331033927099e-02	-2.785573713903794629e-02	8.710098759927988044e-02	3.424823094928075573e-02	1.049150955650000883e-02
1.250000000000000000e+02	3.500000000000000000e+01	-7.583509497091073248e-02	-1.270375959997544803e-02	8.197403447427988044e-02	-2.520001123821924427e-02	-1.951054142716249773e-01
1.600000000000000000e+01	3.600000000000000000e+01	1.913560815408927099e-02	-8.919579912475448027e-03	6.122208134927987350e-02	4.773700048053075573e-02	1.339961482283750227e-01
4.200000000000000000e+01	3.600000000000000000e+01	-4.739271215841072554e-02	2.112497575158705371e-02	6.634903447427988044e-02	7.987854972718253996e-03	-3.183964298966249773e-01
6.200000000000000000e+01	3.600000000000000000e+01	-1.882825903341072901e-02	-8.889062334350448027e-03	8.185196416177988044e-02	2.790057469928075573e-02	9.273638260337500883e-02
2.130000000000000000e+02	3.600000000000000000e+01	3.817857690408927446e-02	-1.526696611694197594e-03	6.122208134927987350e-02	1.438128758990575400e-02	-3.188847111466249773e-01
2.000000000000000000e+00	3.700000000000000000e+01	-4.745374731466072554e-02	-5.181176592162947160e-03	6.647110478677988044e-02	1.456439305865575400e-02	-1.133183048966249912e-01
7.500000000000000000e+01	3.700000000000000000e+01	-4.733167700216072554e-02	1.360239274377455197e-02	7.147598759927988044e-02	1.462542821490575400e-02	1.061357986900000883e-02
1.010000000000000000e+02	3.700000000000000000e+01	7.626451440408926752e-02	-1.641164534216294629e-02	6.122208134927987350e-02	7.987854972718253996e-03	2.572871638533750227e-01
1.040000000000000000e+02	3.800000000000000000e+01	9.720935302526772723e-03	9.848730634399551973e-03	6.122208134927987350e-02	-3.179180811321924427e-02	-2.768925236466249773e-01
1.280000000000000000e+02	3.800000000000000000e+01	9.736194091589272723e-03	9.833471845337051973e-03	6.634903447427988044e-02	-2.520001123821924427e-02	1.068987381431250883e-02
1.580000000000000000e+02	3.800000000000000000e+01	7.626451440408926752e-02	-5.226952959350447160e-03	6.122208134927987350e-02	4.767596532428075573e-02	9.298052322837500883e-02
1.690000000000000000e+02	3.800000000000000000e+01	-9.276257080285727277e-03	1.731027848596205371e-02	6.122208134927987350e-02	-5.394103035094246004e-03	-3.599003361466249773e-01
1.920000000000000000e+02	3.800000000000000000e+01	1.142283815915892675e-01	2.857126481408705371e-02	6.122208134927987350e-02	-1.209271143353174600e-02	-3.055463302162499117e-02
1.970000000000000000e+02	3.800000000000000000e+01	-9.276257080285727277e-03	-1.279531233435044803e-02	7.159805791177988044e-02	7.416522313678075573e-02	-3.055463302162499117e-02
1.130000000000000000e+02	3.900000000000000000e+01	-9.291515869348227277e-03	1.737131364221205371e-02	6.122208134927987350e-02	2.124774266803075573e-02	-1.538456486466249773e-01
1.250000000000000000e+02	3.900000000000000000e+01	-2.831922583028572901e-02	2.326147626587052406e-03	6.122208134927987350e-02	6.098162938678075573e-02	-1.538456486466249773e-01
1.690000000000000000e+02	3.900000000000000000e+01	-3.781019262716072554e-02	1.731027848596205371e-02	7.159805791177988044e-02	6.757342626178075573e-02	9.298052322837500883e-02
1.700000000000000000e+02	3.900000000000000000e+01	9.736194091589272723e-03	9.802954267212051973e-03	1.288490344742798666e-01	-1.866924951946924427e-02	-1.128300236466249912e-01
1.710000000000000000e+02	3.900000000000000000e+01	-1.879774145528572901e-02	-1.653371565466294629e-02	7.159805791177988044e-02	4.102313329303075573e-02	-1.128300236466249912e-01
2.110000000000000000e+02	3.900000000000000000e+01	-9.276257080285727277e-03	5.995886396118302840e-03	7.159805791177988044e-02	-3.203594873821924427e-02	9.298052322837500883e-02
2.250000000000000000e+02	3.900000000000000000e+01	2.868761010721427099e-02	5.980627607055802840e-03	6.110001103677987350e-02	4.755389501178075573e-02	1.339961482283750227e-01
5.500000000000000000e+01	4.000000000000000000e+01	6.674303002908926752e-02	-2.388845198278794629e-02	8.710098759927988044e-02	-1.187908838665674600e-02	5.172075760337500883e-02
1.690000000000000000e+02	4.000000000000000000e+01	9.736194091589272723e-03	6.034033368774552840e-03	8.197403447427988044e-02	-5.386473640562996004e-03	-2.363651798966249773e-01
1.700000000000000000e+02	4.000000000000000000e+01	6.674303002908926752e-02	6.034033368774552840e-03	2.067298938492798666e-01	-5.386473640562996004e-03	1.068987381431250883e-02
1.710000000000000000e+02	4.000000000000000000e+01	-5.679212622091072554e-02	2.860178239221205371e-02	1.288490344742798666e-01	1.450335790240575400e-02	-1.951054142716249773e-01
2.370000000000000000e+02	4.000000000000000000e+01	4.763902612283927446e-02	9.726660321899551973e-03	6.110001103677987350e-02	5.414569188678075573e-02	-1.127079533341249912e-01
